lam,depth,seed,step,hidden_idx,delta_local,g_trace
0.3,4,0,2390,2,0.00010132743773283437,0.2607804547285575
0.3,4,0,2390,1,0.00014861038653180003,0.07833816393409396
0.3,4,0,2390,0,0.00015617931785527617,0.023610774709690897
0.3,4,0,2400,3,1.1113477739854716e-05,0.5709626588410395
0.3,4,0,2400,2,6.293343176366761e-05,0.17133286374480944
0.3,4,0,2400,1,8.122451981762424e-05,0.051456716470536845
0.3,4,0,2400,0,9.257976489607245e-05,0.015501820799199071
0.3,4,0,2410,3,1.7406928236596286e-05,0.7269793347821403
0.3,4,0,2410,2,0.00012801826233044267,0.21818342404309626
0.3,4,0,2410,1,0.00015751796308904886,0.06556528988214556
0.3,4,0,2410,0,0.0001494299795012921,0.0197741879428358
0.3,4,0,2420,3,1.105048977478873e-05,0.60596447333828
0.3,4,0,2420,2,9.975477587431669e-05,0.18185918497232856
0.3,4,0,2420,1,9.652445442043245e-05,0.0546253225907895
0.3,4,0,2420,0,9.887452324619517e-05,0.01645680894684447
0.3,4,0,2430,3,1.9447525119176134e-05,0.6278802306094009
0.3,4,0,2430,2,6.352944183163345e-05,0.18840854651217417
0.3,4,0,2430,1,6.177581963129342e-05,0.05656580700143817
0.3,4,0,2430,0,8.589946082793176e-05,0.017029871799456246
0.3,4,0,2440,3,1.3697049325855915e-05,0.839422001281913
0.3,4,0,2440,2,8.002579852472991e-05,0.25188263368148683
0.3,4,0,2440,1,8.821646042633802e-05,0.07562654171371606
0.3,4,0,2440,0,0.00014066342555452138,0.02278642700719557
0.3,4,0,2450,3,1.212127972394228e-05,0.6905087350122836
0.3,4,0,2450,2,8.2891718193423e-05,0.2072106592966412
0.3,4,0,2450,1,9.973740816349164e-05,0.06223301410067072
0.3,4,0,2450,0,7.964733231347054e-05,0.018725657314904085
0.3,4,0,2460,3,1.5170264305197634e-05,0.7623617480542493
0.3,4,0,2460,2,7.941596413729712e-05,0.22876412778669655
0.3,4,0,2460,1,0.00010040990309789777,0.06869952544816109
0.3,4,0,2460,0,0.00016273449000436813,0.020723771855361464
0.3,4,0,2470,3,2.172424501623027e-05,0.5292962027716929
0.3,4,0,2470,2,6.601666245842353e-05,0.15883507739853658
0.3,4,0,2470,1,4.7642606659792364e-05,0.047683872765152055
0.3,4,0,2470,0,5.596241317107342e-05,0.014344335562704324
0.3,4,0,2480,3,1.1779675332945772e-05,0.5813146658642384
0.3,4,0,2480,2,5.71262244193349e-05,0.1744343998675607
0.3,4,0,2480,1,6.836586544523016e-05,0.05237817621598197
0.3,4,0,2480,0,9.45831197896041e-05,0.01577966111165706
0.3,4,0,2490,3,1.2304684787523001e-05,0.7603685301601503
0.3,4,0,2490,2,5.282681740936823e-05,0.2281475520399618
0.3,4,0,2490,1,9.138860332313925e-05,0.06850823818031301
0.3,4,0,2490,0,0.0001349005033262074,0.020646901878260404
0.3,4,0,2500,3,1.2353307283774484e-05,0.7074907134186772
0.3,4,0,2500,2,7.229382026707754e-05,0.212297833944601
0.3,4,0,2500,1,0.00010101705993292853,0.06376006237513138
0.3,4,0,2500,0,0.00013997986388858408,0.0192260046692674
0.3,4,0,2510,3,1.826935840654187e-05,0.5431123767809047
0.3,4,0,2510,2,8.801317744655535e-05,0.16299532932495628
0.3,4,0,2510,1,6.868771015433595e-05,0.048946680037580265
0.3,4,0,2510,0,5.3351417591329664e-05,0.014721349941435466
0.3,4,0,2520,3,1.2606411473825574e-05,0.6534697044296875
0.3,4,0,2520,2,7.581058889627457e-05,0.19609399170539246
0.3,4,0,2520,1,8.514720684615895e-05,0.05888780064079933
0.3,4,0,2520,0,9.91728447843343e-05,0.017735761212231933
0.3,4,0,2530,3,1.082353810488712e-05,0.5731040730378388
0.3,4,0,2530,2,7.689269841648638e-05,0.1719850604484912
0.3,4,0,2530,1,0.00013869102986063808,0.05169260215373883
0.3,4,0,2530,0,0.00010518224007682875,0.015581408177853487
0.3,4,0,2540,3,1.063660965883173e-05,0.5932469356748419
0.3,4,0,2540,2,5.3378735174192116e-05,0.1780114592144174
0.3,4,0,2540,1,7.648396422155201e-05,0.05345697684081257
0.3,4,0,2540,0,0.00010150959860766307,0.016108149822262312
0.3,4,0,2550,3,1.3855152246833313e-05,0.7800734145060653
0.3,4,0,2550,2,6.988288077991456e-05,0.2340709559095043
0.3,4,0,2550,1,0.00010167001892114058,0.07029245609956015
0.3,4,0,2550,0,0.00013187169679440558,0.021180047064426635
0.3,4,0,2560,3,1.1906761756108608e-05,0.44049189167885994
0.3,4,0,2560,2,4.3239448132226244e-05,0.13217784315900089
0.3,4,0,2560,1,5.040032556280494e-05,0.03968863330519071
0.3,4,0,2560,0,6.86591665726155e-05,0.011954651470282499
0.3,4,0,2570,3,1.1768673175538424e-05,0.4578879212822476
0.3,4,0,2570,2,5.1486098527675495e-05,0.13740242565712085
0.3,4,0,2570,1,6.340580148389563e-05,0.04126511190798386
0.3,4,0,2570,0,7.551770977443084e-05,0.012432395999851293
0.3,4,0,2580,3,1.1541166713868733e-05,0.7240666203193855
0.3,4,0,2580,2,7.396747969323769e-05,0.2172717792155244
0.3,4,0,2580,1,0.00011290719703538343,0.06526056910579903
0.3,4,0,2580,0,0.00012944055197294801,0.01966877913956911
0.3,4,0,2590,3,1.3240020052762702e-05,0.5580933084654928
0.3,4,0,2590,2,5.164099275134504e-05,0.1674641506373203
0.3,4,0,2590,1,5.007300205761567e-05,0.05027429626147232
0.3,4,0,2590,0,6.916657002875581e-05,0.015130705559910335
0.3,4,0,2600,3,1.3153278814570513e-05,0.6125726992746378
0.3,4,0,2600,2,6.723608385073021e-05,0.18381888627871368
0.3,4,0,2600,1,0.00010311749792890623,0.0552178484168592
0.3,4,0,2600,0,0.00011029571760445833,0.01664256153713594
0.3,4,0,2610,3,1.3669207874045242e-05,0.4916927056543117
0.3,4,0,2610,2,4.659288970287889e-05,0.14754043434374656
0.3,4,0,2610,1,6.045493501005694e-05,0.04430444897475626
0.3,4,0,2610,0,8.500981493853033e-05,0.013350841625688505
0.3,4,0,2620,3,1.3712316103919875e-05,0.44682839461811946
0.3,4,0,2620,2,5.2658404456451535e-05,0.13408538649800594
0.3,4,0,2620,1,7.180129614425823e-05,0.040275877059664886
0.3,4,0,2620,0,7.597478543175384e-05,0.012135945476245772
0.3,4,0,2630,3,9.868467714113649e-06,0.40889843706063894
0.3,4,0,2630,2,3.3068881748477e-05,0.12269268805565349
0.3,4,0,2630,1,5.4514002840733156e-05,0.036845966655850174
0.3,4,0,2630,0,7.158180233091116e-05,0.011103897306034638
0.3,4,0,2640,3,1.1391901352908462e-05,0.5126699109105733
0.3,4,0,2640,2,6.468165520345792e-05,0.1538462615542044
0.3,4,0,2640,1,9.372530621476471e-05,0.046219486401028284
0.3,4,0,2640,0,9.663264791015536e-05,0.013933488777596635
0.3,4,0,2650,3,1.425321079295827e-05,0.5959491425130098
0.3,4,0,2650,2,5.955281449132599e-05,0.17882643926469735
0.3,4,0,2650,1,8.529616752639413e-05,0.05370763936786333
0.3,4,0,2650,0,8.269026147900149e-05,0.016170174986741347
0.3,4,0,2660,3,1.5338986486312933e-05,0.6337458758756432
0.3,4,0,2660,2,8.181350858649239e-05,0.19018104228894187
0.3,4,0,2660,1,0.0001002348362817429,0.057124477199543666
0.3,4,0,2660,0,9.281418169848621e-05,0.01720231307268254
0.3,4,0,2670,3,1.7022261090460233e-05,0.6738033083797847
0.3,4,0,2670,2,7.480771455448121e-05,0.20219336708637892
0.3,4,0,2670,1,8.457268995698541e-05,0.06071721110180661
0.3,4,0,2670,0,9.692062303656712e-05,0.018283007793407385
0.3,4,0,2680,3,1.0822725926118437e-05,0.5536962893197716
0.3,4,0,2680,2,3.8668429624522105e-05,0.1661359657484008
0.3,4,0,2680,1,6.463379395427182e-05,0.049886033897389534
0.3,4,0,2680,0,9.729224984766915e-05,0.015033914821134736
0.3,4,0,2690,3,1.0337596904719248e-05,0.5169791201499353
0.3,4,0,2690,2,4.910352436127141e-05,0.15512812035570903
0.3,4,0,2690,1,7.981953240232542e-05,0.04659431014341025
0.3,4,0,2690,0,0.00010809248487930745,0.014053957827544405
0.3,4,0,2700,3,1.39437388497754e-05,0.4414407148860716
0.3,4,0,2700,2,7.180234388215467e-05,0.13248248375905078
0.3,4,0,2700,1,8.004604751477018e-05,0.039800777417281975
0.3,4,0,2700,0,6.306528666755185e-05,0.011984378884987627
0.3,4,0,2710,3,9.636387403588742e-06,0.5418526427058381
0.3,4,0,2710,2,4.664184962166473e-05,0.1625884554895502
0.3,4,0,2710,1,6.772943743271753e-05,0.048823947577968145
0.3,4,0,2710,0,9.674405009718612e-05,0.014714905172617315
0.3,4,0,2720,3,1.4573040061804932e-05,0.625817228916668
0.3,4,0,2720,2,5.7392087910557166e-05,0.18778535274761257
0.3,4,0,2720,1,8.465571590932086e-05,0.05639486514084491
0.3,4,0,2720,0,9.374205546919256e-05,0.016984078999753217
0.3,4,0,2730,3,1.0837679838004988e-05,0.5656138898534272
0.3,4,0,2730,2,5.0069229473592713e-05,0.1697192276838405
0.3,4,0,2730,1,8.121882274281234e-05,0.05097262187038333
0.3,4,0,2730,0,9.06246350496076e-05,0.015355223824490939
0.3,4,0,2740,3,1.1346727660566103e-05,0.43664381569213806
0.3,4,0,2740,2,4.1148065065499395e-05,0.1310219567136035
0.3,4,0,2740,1,5.448720185086131e-05,0.039344728288532985
0.3,4,0,2740,0,5.900829273741692e-05,0.011844724307373619
0.3,4,0,2750,3,1.54370536620263e-05,0.42566636985112066
0.3,4,0,2750,2,5.4889162129256874e-05,0.12773833931391973
0.3,4,0,2750,1,4.449143307283521e-05,0.03835264563346528
0.3,4,0,2750,0,5.6037999456748366e-05,0.011545020342244975
0.3,4,0,2760,3,1.2763143786287401e-05,0.5178073412390812
0.3,4,0,2760,2,4.360925231594592e-05,0.15537273745666177
0.3,4,0,2760,1,5.819636498927139e-05,0.046652558959702245
0.3,4,0,2760,0,7.812767580617219e-05,0.014050457121627433
0.3,4,0,2770,3,1.2953524674230721e-05,0.3824834246319561
0.3,4,0,2770,2,3.583758370950818e-05,0.11477011935388517
0.3,4,0,2770,1,4.450986671145074e-05,0.03446219289935609
0.3,4,0,2770,0,5.5465425248257816e-05,0.010377483712660252
0.3,4,0,2780,3,1.2134184544265736e-05,0.6317220944786045
0.3,4,0,2780,2,8.102203719317913e-05,0.18957335704824793
0.3,4,0,2780,1,0.00010979537182720378,0.056948864058004166
0.3,4,0,2780,0,5.516747842193581e-05,0.017123276297514
0.3,4,0,2790,3,1.4871499843138736e-05,0.4840508643135883
0.3,4,0,2790,2,4.983711551176384e-05,0.14525015212510517
0.3,4,0,2790,1,5.085885641165078e-05,0.04361064685388516
0.3,4,0,2790,0,7.448448013747111e-05,0.01313533327315699
0.3,4,0,2800,3,1.213106770592276e-05,0.6698701823623527
0.3,4,0,2800,2,6.20734499534592e-05,0.20100451945131864
0.3,4,0,2800,1,0.00011508233728818595,0.06038191391826451
0.3,4,0,2800,0,0.00012672627053689212,0.01820328257861798
0.3,4,0,2810,3,1.2158770005044062e-05,0.43906742259100395
0.3,4,0,2810,2,4.938504207530059e-05,0.13175480447219604
0.3,4,0,2810,1,5.85489506192971e-05,0.039567425731664295
0.3,4,0,2810,0,6.640394713031128e-05,0.011916710505772874
0.3,4,0,2820,3,2.2353911845129915e-05,0.6256734166085954
0.3,4,0,2820,2,0.00012147607776569203,0.1877870650879689
0.3,4,0,2820,1,7.649273902643472e-05,0.05638966417028248
0.3,4,0,2820,0,5.8537076256470755e-05,0.016957875135926597
0.3,4,0,2830,3,1.1555411219887901e-05,0.47258137590906635
0.3,4,0,2830,2,4.5546006731456146e-05,0.1418063041330508
0.3,4,0,2830,1,6.444790778914467e-05,0.042587005048612486
0.3,4,0,2830,0,7.16768263373524e-05,0.012826275312313175
0.3,4,0,2840,3,1.2511744898802135e-05,0.3329776580379706
0.3,4,0,2840,2,2.986512663483154e-05,0.0999142076384834
0.3,4,0,2840,1,5.233650517766364e-05,0.030010898275401765
0.3,4,0,2840,0,6.184899393701926e-05,0.009046563804134445
0.3,4,0,2850,3,1.123797756008571e-05,0.5112799892480473
0.3,4,0,2850,2,4.6429529902525246e-05,0.1534165077897775
0.3,4,0,2850,1,6.353276694426313e-05,0.04606942553995185
0.3,4,0,2850,0,6.651195872109383e-05,0.013867386042134267
0.3,4,0,2860,3,1.233933107869234e-05,0.4431499428275552
0.3,4,0,2860,2,4.0332251955987886e-05,0.13297322290177402
0.3,4,0,2860,1,5.59432664886117e-05,0.03993112743237881
0.3,4,0,2860,0,8.005781273823231e-05,0.012035378762430504
0.3,4,0,2870,3,1.519705074315425e-05,0.40115024042611186
0.3,4,0,2870,2,5.5436728871427476e-05,0.1203838835854644
0.3,4,0,2870,1,7.067604019539431e-05,0.0361646384435466
0.3,4,0,2870,0,5.878926094737835e-05,0.01089054398398874
0.3,4,0,2880,3,1.4358877706399653e-05,0.6604428922962864
0.3,4,0,2880,2,7.84589719842188e-05,0.19818780024190116
0.3,4,0,2880,1,7.669863407500088e-05,0.059510029098330273
0.3,4,0,2880,0,9.50319881667383e-05,0.017919531165420922
0.3,4,0,2890,3,1.7030248272931203e-05,0.5568355474201129
0.3,4,0,2890,2,9.08803558559157e-05,0.16711428844535092
0.3,4,0,2890,1,6.222391675692052e-05,0.05017784302057898
0.3,4,0,2890,0,5.730643169954419e-05,0.015093467386903937
0.3,4,0,2900,3,1.1315862138872035e-05,0.6665421668189846
0.3,4,0,2900,2,5.877334115211852e-05,0.20000380565253814
0.3,4,0,2900,1,0.00010045831004390493,0.060071462935708565
0.3,4,0,2900,0,0.00013818879961036146,0.018118171088720318
0.3,4,0,2910,3,1.286451515625231e-05,0.4694703262607124
0.3,4,0,2910,2,4.426062878337689e-05,0.14087208808360654
0.3,4,0,2910,1,6.139191100373864e-05,0.04230460102852944
0.3,4,0,2910,0,6.951828981982544e-05,0.012740043134898203
0.3,4,0,2920,3,1.5715995687060058e-05,0.44640189963059934
0.3,4,0,2920,2,4.152430119575001e-05,0.13394964219549435
0.3,4,0,2920,1,5.814095857203938e-05,0.040225591605529486
0.3,4,0,2920,0,6.502105679828674e-05,0.012113192242680164
0.3,4,0,2930,3,1.3361561286728829e-05,0.38094394448602864
0.3,4,0,2930,2,4.145973434788175e-05,0.11431221095579676
0.3,4,0,2930,1,4.5672484702663496e-05,0.034325634101626305
0.3,4,0,2930,0,6.519859744003043e-05,0.010343329315520624
0.3,4,0,2940,3,1.6040203263401054e-05,0.44804338862528614
0.3,4,0,2940,2,5.7839111832436174e-05,0.1344535100210139
0.3,4,0,2940,1,4.689005800173618e-05,0.04036887588336295
0.3,4,0,2940,0,5.344695091480389e-05,0.012148075661634875
0.3,4,0,2950,3,1.1932170309592038e-05,0.48049476482986603
0.3,4,0,2950,2,4.690305650001392e-05,0.14418127059513733
0.3,4,0,2950,1,5.9856127336388454e-05,0.043296280666545665
0.3,4,0,2950,0,7.45688084862195e-05,0.01304108240801924
0.3,4,0,2960,3,1.4775416275369935e-05,0.4514123922988588
0.3,4,0,2960,2,4.910750431008637e-05,0.13545809934975112
0.3,4,0,2960,1,6.835279782535508e-05,0.04068527699569809
0.3,4,0,2960,0,7.967538840603083e-05,0.012261355895269688
0.3,4,0,2970,3,1.4810068023507483e-05,0.4369822403891514
0.3,4,0,2970,2,7.597909279866144e-05,0.13114786460732641
0.3,4,0,2970,1,8.301009802380577e-05,0.03940246649397521
0.3,4,0,2970,0,7.358955917879939e-05,0.011872252620688287
0.3,4,0,2980,3,2.1344389097066596e-05,0.341161549176991
0.3,4,0,2980,2,8.328895637532696e-05,0.10240677058812331
0.3,4,0,2980,1,8.428454748354852e-05,0.030781030363332552
0.3,4,0,2980,0,6.335938815027475e-05,0.009278660643821152
0.3,4,0,2990,3,1.3858337297278922e-05,0.5456549461150508
0.3,4,0,2990,2,5.585003600572236e-05,0.16373558774014868
0.3,4,0,2990,1,7.457464380422607e-05,0.04917287879283978
0.3,4,0,2990,0,8.110119961202145e-05,0.014808634492799226
0.3,4,0,3000,3,9.663630407885648e-06,0.4221598480493067
0.3,4,0,3000,2,3.0354511181940325e-05,0.12666921150525368
0.3,4,0,3000,1,5.0341299356659874e-05,0.03803600285746155
0.3,4,0,3000,0,7.436796295223758e-05,0.011462858503836762
0.3,4,0,3010,3,1.3730874343309551e-05,0.3333527355659423
0.3,4,0,3010,2,3.679182555060834e-05,0.10003157951209603
0.3,4,0,3010,1,4.4863216317025945e-05,0.030040878251096297
0.3,4,0,3010,0,5.0877973990282044e-05,0.009047878080170345
0.3,4,0,3020,3,1.3921397112426348e-05,0.5201790134139386
0.3,4,0,3020,2,5.4385600378736854e-05,0.15609178228398224
0.3,4,0,3020,1,7.543823448941112e-05,0.04688034168892537
0.3,4,0,3020,0,0.00010293340892530978,0.01413615594202433
0.3,4,0,3030,3,1.2449250789359212e-05,0.42063706146286156
0.3,4,0,3030,2,5.593200694420375e-05,0.1262302787233099
0.3,4,0,3030,1,4.351138704805635e-05,0.03789954139395648
0.3,4,0,3030,0,5.677490116795525e-05,0.011409604909350127
0.3,4,0,3040,3,1.1601188816712238e-05,0.3755788267735868
0.3,4,0,3040,2,3.4751170460367575e-05,0.11269798032065032
0.3,4,0,3040,1,4.914817327517085e-05,0.0338437981017797
0.3,4,0,3040,0,6.316853250609711e-05,0.010197357448439442
0.3,4,0,3050,3,1.6965288523351774e-05,0.4211459889852858
0.3,4,0,3050,2,3.992994606960565e-05,0.12637175194019204
0.3,4,0,3050,1,4.026273381896317e-05,0.03793970950287848
0.3,4,0,3050,0,5.890374814043753e-05,0.011423145563323849
0.3,4,0,3060,3,1.5746445569675416e-05,0.3943470064939155
0.3,4,0,3060,2,5.0858106988016516e-05,0.11833970780927307
0.3,4,0,3060,1,5.910481195314787e-05,0.03554328580784693
0.3,4,0,3060,0,6.496677815448493e-05,0.010708462502640478
0.3,4,0,3070,3,1.873218388936948e-05,0.27445202147469555
0.3,4,0,3070,2,4.642761996365152e-05,0.08236810839767336
0.3,4,0,3070,1,3.8268655771389604e-05,0.024737220464168146
0.3,4,0,3070,0,3.127113450318575e-05,0.00744305588930869
0.3,4,0,3080,3,1.2778207747032866e-05,0.3622554774463632
0.3,4,0,3080,2,4.227377939969301e-05,0.10870624081284967
0.3,4,0,3080,1,6.34074822301045e-05,0.03265625773783828
0.3,4,0,3080,0,8.421613893005997e-05,0.009855828656079002
0.3,4,0,3090,3,1.2625163435586728e-05,0.3542315959833641
0.3,4,0,3090,2,3.8980953831924126e-05,0.10629677115307712
0.3,4,0,3090,1,3.5716955608222634e-05,0.03191403313938974
0.3,4,0,3090,0,5.121177309774794e-05,0.009610058263389884
0.3,4,0,3100,3,1.46258107633912e-05,0.4552559282808289
0.3,4,0,3100,2,4.785501369042322e-05,0.13661028347722717
0.3,4,0,3100,1,4.959232683177106e-05,0.041017799701251745
0.3,4,0,3100,0,8.086307207122445e-05,0.012361944156080273
0.3,4,0,3110,3,1.6992406017379835e-05,0.37029383147250466
0.3,4,0,3110,2,7.92201462900266e-05,0.11114360867870025
0.3,4,0,3110,1,4.3754480429925025e-05,0.033373710398052925
0.3,4,0,3110,0,3.431316144997254e-05,0.010036132268769347
0.3,4,0,3120,3,1.6626740034553222e-05,0.38974752855368955
0.3,4,0,3120,2,6.346310692606494e-05,0.1169686879301598
0.3,4,0,3120,1,3.57936805812642e-05,0.03511566152732646
0.3,4,0,3120,0,4.6991499402793124e-05,0.010567592577214098
0.3,4,0,3130,3,1.3298149497131817e-05,0.3301416133424748
0.3,4,0,3130,2,4.486423131311312e-05,0.09907389420419645
0.3,4,0,3130,1,4.865881419391371e-05,0.02975622948215805
0.3,4,0,3130,0,4.1692434024298564e-05,0.008956053517110398
0.3,4,0,3140,3,1.0527658560022246e-05,0.3240334582907547
0.3,4,0,3140,2,3.456380363786593e-05,0.09723423857036749
0.3,4,0,3140,1,5.107594552100636e-05,0.02920602500511363
0.3,4,0,3140,0,6.5357715357095e-05,0.008807557939069482
0.3,4,0,3150,3,1.975015038624406e-05,0.43969513018538237
0.3,4,0,3150,2,0.0001427050883648917,0.13200843837128898
0.3,4,0,3150,1,0.00014795942115597427,0.039706103115350916
0.3,4,0,3150,0,9.959940507542342e-05,0.011981550478368077
0.3,4,0,3160,3,1.079185585695086e-05,0.3587963570544937
0.3,4,0,3160,2,3.5915134503738955e-05,0.10766405468685256
0.3,4,0,3160,1,4.905127207166515e-05,0.03233355253664775
0.3,4,0,3160,0,6.11117939115502e-05,0.009742844055059437
0.3,4,0,3170,3,1.344628708466189e-05,0.28968512132392743
0.3,4,0,3170,2,3.299050877103582e-05,0.08692863358152142
0.3,4,0,3170,1,3.4023145417449996e-05,0.026102406299540734
0.3,4,0,3170,0,3.2612591894576326e-05,0.007853550693533645
0.3,4,0,3180,3,9.334848982689437e-06,0.3116048734728838
0.3,4,0,3180,2,2.9999886464793235e-05,0.09350246885987445
0.3,4,0,3180,1,4.023676592623815e-05,0.028078906631296894
0.3,4,0,3180,0,5.498644168255851e-05,0.008462162554024029
0.3,4,0,3190,3,1.7436033886042424e-05,0.3538650768506732
0.3,4,0,3190,2,6.579826003871858e-05,0.10620558631163293
0.3,4,0,3190,1,7.687687320867553e-05,0.03191548977381803
0.3,4,0,3190,0,4.528407589532435e-05,0.009606345697682171
0.3,4,0,3200,3,9.756755389389582e-06,0.3014765063185278
0.3,4,0,3200,2,2.6295580028090626e-05,0.09046136463118176
0.3,4,0,3200,1,4.9274291086476296e-05,0.027172901873705132
0.3,4,0,3200,0,5.6380271416855976e-05,0.008191336772254665
0.3,4,0,3210,3,1.241285826836247e-05,0.3110879395471015
0.3,4,0,3210,2,4.0420352888759226e-05,0.09335468132008141
0.3,4,0,3210,1,4.9186030082637444e-05,0.028040834739863504
0.3,4,0,3210,0,4.642580097424798e-05,0.008444748471772541
0.3,4,0,3220,3,1.103569047700148e-05,0.27505602154462927
0.3,4,0,3220,2,2.9990231269039214e-05,0.082537804350388
0.3,4,0,3220,1,3.999808177468367e-05,0.024789340168242344
0.3,4,0,3220,0,4.8330875870306045e-05,0.00747063369493819
0.3,4,0,3230,3,1.0892152204178274e-05,0.3824575143392481
0.3,4,0,3230,2,3.429124626563862e-05,0.1147612653614346
0.3,4,0,3230,1,4.981208621757105e-05,0.03446324838091657
0.3,4,0,3230,0,6.581805791938677e-05,0.010385047204593937
0.3,4,0,3240,3,1.6789863366284408e-05,0.2571269347716431
0.3,4,0,3240,2,3.119340544799343e-05,0.07715991793603387
0.3,4,0,3240,1,2.674214010767173e-05,0.023166694754665464
0.3,4,0,3240,0,4.134005939704366e-05,0.006978946559049321
0.3,4,0,3250,3,1.6379291992052458e-05,0.3803124528939655
0.3,4,0,3250,2,4.060875653522089e-05,0.11412216615321025
0.3,4,0,3250,1,5.082185452920385e-05,0.03427222531285892
0.3,4,0,3250,0,6.176748865982518e-05,0.010324904871069959
0.3,4,0,3260,3,1.2095929378119763e-05,0.3413608063305568
0.3,4,0,3260,2,3.900437513948418e-05,0.10243555080184598
0.3,4,0,3260,1,8.342281944351271e-05,0.03078906163296923
0.3,4,0,3260,0,8.753385918680578e-05,0.009297992195821595
0.3,4,0,3270,3,1.3117200069245882e-05,0.2379099634156596
0.3,4,0,3270,2,2.426664468657691e-05,0.07138997817525672
0.3,4,0,3270,1,2.4645445591886528e-05,0.021434245277356438
0.3,4,0,3270,0,3.337691305205226e-05,0.006453637489898268
0.3,4,0,3280,3,1.646768578211777e-05,0.323327736135715
0.3,4,0,3280,2,4.0463786717737094e-05,0.09702664898377487
0.3,4,0,3280,1,3.1793766538612545e-05,0.029130250134843425
0.3,4,0,3280,0,3.9051556086633354e-05,0.008766411180098212
0.3,4,0,3290,3,1.4394552636076696e-05,0.33454485299841474
0.3,4,0,3290,2,6.427545304177329e-05,0.10040845412681702
0.3,4,0,3290,1,5.3834151913179085e-05,0.030160220052788667
0.3,4,0,3290,0,3.190086135873571e-05,0.009070396502529918
0.3,4,0,3300,3,1.1469564014987554e-05,0.30948424616133874
0.3,4,0,3300,2,2.7119995138491504e-05,0.09286426251572565
0.3,4,0,3300,1,3.6638615711126477e-05,0.027884926051894975
0.3,4,0,3300,0,5.497002712218091e-05,0.008403956909995555
0.3,4,0,3310,3,9.4948827609187e-06,0.3757488634854919
0.3,4,0,3310,2,3.295579517725855e-05,0.11274773655323936
0.3,4,0,3310,1,4.543214527075179e-05,0.03385612374881364
0.3,4,0,3310,0,4.7370282118208706e-05,0.010189996330573735
0.3,4,0,3320,3,1.5671255823690444e-05,0.29584582014717775
0.3,4,0,3320,2,3.5962617403129116e-05,0.08877892307116461
0.3,4,0,3320,1,3.321257827337831e-05,0.026656925664118775
0.3,4,0,3320,0,3.899996227119118e-05,0.008024377707856602
0.3,4,0,3330,3,1.3803119145450182e-05,0.3472209502758298
0.3,4,0,3330,2,4.957806959282607e-05,0.10420099517628392
0.3,4,0,3330,1,8.729764522286132e-05,0.03132140717627924
0.3,4,0,3330,0,5.568660708377138e-05,0.009435402716041456
0.3,4,0,3340,3,1.6786818378022872e-05,0.29420433945765895
0.3,4,0,3340,2,4.245433592586778e-05,0.08829102305054973
0.3,4,0,3340,1,3.9791364542907104e-05,0.0265151608278914
0.3,4,0,3340,0,3.811753049376421e-05,0.007981230510234678
0.3,4,0,3350,3,1.8804383216775022e-05,0.26749061351924747
0.3,4,0,3350,2,4.940847065881826e-05,0.0802817726278492
0.3,4,0,3350,1,5.618935392703861e-05,0.024123864394229644
0.3,4,0,3350,0,3.716391802299768e-05,0.007263173994248292
0.3,4,0,3360,3,1.246773263119394e-05,0.24505242657276052
0.3,4,0,3360,2,2.6620671633281745e-05,0.07353436557614763
0.3,4,0,3360,1,2.830694029398728e-05,0.022080124579715907
0.3,4,0,3360,0,3.380997441126965e-05,0.006647704393390575
0.3,4,0,3370,3,1.309468370891409e-05,0.3051652070075931
0.3,4,0,3370,2,3.9737100451020524e-05,0.09157738275936568
0.3,4,0,3370,1,4.5754368329653516e-05,0.027505242975864784
0.3,4,0,3370,0,3.170747368130833e-05,0.008273768043740753
0.3,4,0,3380,3,1.8436765458318405e-05,0.23531835127954936
0.3,4,0,3380,2,3.310421379865147e-05,0.07061868002936189
0.3,4,0,3380,1,2.942988066934049e-05,0.02120620484467696
0.3,4,0,3380,0,1.918815542012453e-05,0.006375293046115834
0.3,4,0,3390,3,1.4373431440617424e-05,0.31204986799229867
0.3,4,0,3390,2,4.3196665501454845e-05,0.093645202408716
0.3,4,0,3390,1,3.852419104077853e-05,0.02812052757676279
0.3,4,0,3390,0,4.921444269712083e-05,0.008470608429783906
0.3,4,0,3400,3,1.3691792446479667e-05,0.23874925402167407
0.3,4,0,3400,2,2.9049198928987607e-05,0.07164511341063536
0.3,4,0,3400,1,3.778705286094919e-05,0.02151998513058752
0.3,4,0,3400,0,2.882967601181008e-05,0.006476176258600813
0.3,4,0,3410,3,1.4070919860387221e-05,0.31613791422019843
0.3,4,0,3410,2,5.9485522797331214e-05,0.09488301927719678
0.3,4,0,3410,1,5.007395884604193e-05,0.028499957463712203
0.3,4,0,3410,0,4.00996686948929e-05,0.008578056964028864
0.3,4,0,3420,3,8.481359145662282e-06,0.2384056886386292
0.3,4,0,3420,2,2.29052657232387e-05,0.0715377455872061
0.3,4,0,3420,1,2.497848072380293e-05,0.02147880868973623
0.3,4,0,3420,0,2.8728372853947803e-05,0.006463752500890961
0.3,4,0,3430,3,1.4778458535147365e-05,0.22414377954691106
0.3,4,0,3430,2,3.189792187185958e-05,0.06726546485068861
0.3,4,0,3430,1,3.117604865110479e-05,0.020201462673913935
0.3,4,0,3430,0,3.094691419391893e-05,0.006082101639970607
0.3,4,0,3440,3,1.182660253107315e-05,0.20989934173002736
