lam,depth,seed,step,hidden_idx,delta_local,g_trace
0.3,2,0,260,1,0.016146816313266754,6.655102729797363
0.3,2,0,260,0,0.009347526356577873,1.9975770711898804
0.3,2,0,270,1,0.01515682227909565,6.788763999938965
0.3,2,0,270,0,0.009134866297245026,2.037313222885132
0.3,2,0,280,1,0.01510761771351099,6.718218803405762
0.3,2,0,280,0,0.010136445984244347,2.016615390777588
0.3,2,0,290,1,0.015001042746007442,7.275032043457031
0.3,2,0,290,0,0.01052569318562746,2.183931350708008
0.3,2,0,300,1,0.015520963817834854,6.947153568267822
0.3,2,0,300,0,0.009316124022006989,2.0851845741271973
0.3,2,0,310,1,0.014771691523492336,6.6412224769592285
0.3,2,0,310,0,0.00973580963909626,1.9932516813278198
0.3,2,0,320,1,0.01506622601300478,7.001348972320557
0.3,2,0,320,0,0.009511732496321201,2.1018574237823486
0.3,2,0,330,1,0.015122204087674618,6.625203609466553
0.3,2,0,330,0,0.010078123770654202,1.9891586303710938
0.3,2,0,340,1,0.014846700243651867,6.212599277496338
0.3,2,0,340,0,0.009323550388216972,1.8650380373001099
0.3,2,0,350,1,0.014299856498837471,6.850532531738281
0.3,2,0,350,0,0.009679370559751987,2.056696653366089
0.3,2,0,360,1,0.016792109236121178,6.14435338973999
0.3,2,0,360,0,0.008938619866967201,1.8441295623779297
0.3,2,0,370,1,0.012519700452685356,6.526301860809326
0.3,2,0,370,0,0.008769315667450428,1.959223747253418
0.3,2,0,380,1,0.013959984295070171,5.8773016929626465
0.3,2,0,380,0,0.009129536338150501,1.7641305923461914
0.3,2,0,390,1,0.012479232624173164,6.395608425140381
0.3,2,0,390,0,0.008978141471743584,1.9200899600982666
0.3,2,0,400,1,0.014665772207081318,6.494303226470947
0.3,2,0,400,0,0.009571313858032227,1.9492167234420776
0.3,2,0,410,1,0.014191722497344017,6.280446529388428
0.3,2,0,410,0,0.008661448024213314,1.8852049112319946
0.3,2,0,420,1,0.012703735381364822,5.7214813232421875
0.3,2,0,420,0,0.00839080661535263,1.7173447608947754
0.3,2,0,430,1,0.0123385488986969,6.77182674407959
0.3,2,0,430,0,0.009513515047729015,2.0324923992156982
0.3,2,0,440,1,0.013744620606303215,6.259505748748779
0.3,2,0,440,0,0.008683118969202042,1.8791875839233398
0.3,2,0,450,1,0.01280886773020029,6.015012264251709
0.3,2,0,450,0,0.008764035999774933,1.8057328462600708
0.3,2,0,460,1,0.012312659993767738,6.518137454986572
0.3,2,0,460,0,0.008599103428423405,1.9566972255706787
0.3,2,0,470,1,0.014008132740855217,5.661669731140137
0.3,2,0,470,0,0.009431561455130577,1.700297236442566
0.3,2,0,480,1,0.012714705429971218,6.467134475708008
0.3,2,0,480,0,0.009049251675605774,1.941411018371582
0.3,2,0,490,1,0.012084106914699078,6.236944198608398
0.3,2,0,490,0,0.009771204553544521,1.8723626136779785
0.3,2,0,500,1,0.011296448297798634,6.670075416564941
0.3,2,0,500,0,0.009192262776196003,2.0025105476379395
0.3,2,0,510,1,0.01030578650534153,5.8196024894714355
0.3,2,0,510,0,0.008294147439301014,1.747220516204834
0.3,2,0,520,1,0.014147395268082619,5.848541259765625
0.3,2,0,520,0,0.009061339311301708,1.7562406063079834
0.3,2,0,530,1,0.010683730244636536,6.082531929016113
0.3,2,0,530,0,0.008584043011069298,1.8262746334075928
0.3,2,0,540,1,0.0108450623229146,5.738978862762451
0.3,2,0,540,0,0.008622374385595322,1.7230501174926758
0.3,2,0,550,1,0.013015099801123142,6.21262788772583
0.3,2,0,550,0,0.009843369014561176,1.8653353452682495
0.3,2,0,560,1,0.01083718053996563,5.58429479598999
0.3,2,0,560,0,0.00912956427782774,1.6771012544631958
0.3,2,0,570,1,0.010962001979351044,6.007149696350098
0.3,2,0,570,0,0.008998073637485504,1.8037270307540894
0.3,2,0,580,1,0.011600324884057045,6.060564041137695
0.3,2,0,580,0,0.010194722563028336,1.8201112747192383
0.3,2,0,590,1,0.011060166172683239,5.733155250549316
0.3,2,0,590,0,0.009075447916984558,1.7218866348266602
0.3,2,0,600,1,0.009908496402204037,5.895277500152588
0.3,2,0,600,0,0.008286166936159134,1.7700337171554565
0.3,2,0,610,1,0.010432313196361065,5.373126029968262
0.3,2,0,610,0,0.00804771389812231,1.6130156517028809
0.3,2,0,620,1,0.010708270594477654,5.537785053253174
0.3,2,0,620,0,0.009620205499231815,1.6628069877624512
0.3,2,0,630,1,0.010855523869395256,5.903689861297607
0.3,2,0,630,0,0.00840659812092781,1.7724241018295288
0.3,2,0,640,1,0.010583540424704552,5.432448387145996
0.3,2,0,640,0,0.008098766207695007,1.6312694549560547
0.3,2,0,650,1,0.010853350162506104,5.582083225250244
0.3,2,0,650,0,0.008881387300789356,1.6762685775756836
0.3,2,0,660,1,0.009944610297679901,5.473254203796387
0.3,2,0,660,0,0.008220618590712547,1.6432360410690308
0.3,2,0,670,1,0.009211898781359196,5.096911907196045
0.3,2,0,670,0,0.008052882738411427,1.5304524898529053
0.3,2,0,680,1,0.010387913323938847,4.953470706939697
0.3,2,0,680,0,0.008176630362868309,1.487503170967102
0.3,2,0,690,1,0.009668868035078049,5.223671913146973
0.3,2,0,690,0,0.008504262194037437,1.568354845046997
0.3,2,0,700,1,0.009474088437855244,5.630115509033203
0.3,2,0,700,0,0.008196608163416386,1.6902492046356201
0.3,2,0,710,1,0.009623623453080654,5.1782026290893555
0.3,2,0,710,0,0.007966320961713791,1.5549639463424683
0.3,2,0,720,1,0.008374416269361973,5.265582084655762
0.3,2,0,720,0,0.008476131595671177,1.5809274911880493
0.3,2,0,730,1,0.010361984372138977,5.681436061859131
0.3,2,0,730,0,0.009466441348195076,1.706452488899231
0.3,2,0,740,1,0.00952223688364029,5.166808128356934
0.3,2,0,740,0,0.008555536158382893,1.5514506101608276
0.3,2,0,750,1,0.009268187917768955,4.708902835845947
0.3,2,0,750,0,0.00779062369838357,1.4142208099365234
0.3,2,0,760,1,0.008906970731914043,4.896749019622803
0.3,2,0,760,0,0.008473297581076622,1.4707756042480469
0.3,2,0,770,1,0.007887786254286766,5.444755554199219
0.3,2,0,770,0,0.008149378933012486,1.6348191499710083
0.3,2,0,780,1,0.007944365963339806,4.530630111694336
0.3,2,0,780,0,0.007445503957569599,1.360669493675232
0.3,2,0,790,1,0.009292920120060444,4.459696292877197
0.3,2,0,790,0,0.008009489625692368,1.3392475843429565
0.3,2,0,800,1,0.008780531585216522,5.340789318084717
0.3,2,0,800,0,0.008458525873720646,1.6035923957824707
0.3,2,0,810,1,0.007769492920488119,4.81860876083374
0.3,2,0,810,0,0.007689225021749735,1.4470462799072266
0.3,2,0,820,1,0.009250732138752937,5.44049072265625
0.3,2,0,820,0,0.008441570214927197,1.6337636709213257
0.3,2,0,830,1,0.008833914995193481,4.497330188751221
0.3,2,0,830,0,0.007778538856655359,1.3507295846939087
0.3,2,0,840,1,0.007231522351503372,4.885955810546875
0.3,2,0,840,0,0.007387598976492882,1.4673700332641602
0.3,2,0,850,1,0.007410766556859016,5.265326023101807
0.3,2,0,850,0,0.007420432288199663,1.5810209512710571
0.3,2,0,860,1,0.00751690985634923,4.571602821350098
0.3,2,0,860,0,0.008113637566566467,1.3730956315994263
0.3,2,0,870,1,0.007140629924833775,4.634896278381348
0.3,2,0,870,0,0.007738036569207907,1.3922784328460693
0.3,2,0,880,1,0.007397178094834089,4.569175720214844
0.3,2,0,880,0,0.00708759855479002,1.372048020362854
0.3,2,0,890,1,0.008787593804299831,5.169437408447266
0.3,2,0,890,0,0.009118592366576195,1.5527310371398926
0.3,2,0,900,1,0.008180725388228893,5.018848896026611
0.3,2,0,900,0,0.008700924925506115,1.5073986053466797
0.3,2,0,910,1,0.00695851631462574,4.6509318351745605
0.3,2,0,910,0,0.0074631692841649055,1.3967790603637695
0.3,2,0,920,1,0.007043888326734304,4.2839531898498535
0.3,2,0,920,0,0.007184937130659819,1.2867701053619385
0.3,2,0,930,1,0.006555176340043545,4.651846885681152
0.3,2,0,930,0,0.006755553651601076,1.3968242406845093
0.3,2,0,940,1,0.00609611626714468,4.328385353088379
0.3,2,0,940,0,0.006987974978983402,1.2995684146881104
0.3,2,0,950,1,0.007027260027825832,4.671075344085693
0.3,2,0,950,0,0.007634079549461603,1.403070330619812
0.3,2,0,960,1,0.006339038256555796,4.115572452545166
0.3,2,0,960,0,0.007206812500953674,1.2360888719558716
0.3,2,0,970,1,0.007825189270079136,4.73084831237793
0.3,2,0,970,0,0.00922323390841484,1.421094536781311
0.3,2,0,980,1,0.006876092869788408,4.396788597106934
0.3,2,0,980,0,0.007258073892444372,1.3202823400497437
0.3,2,0,990,1,0.00700370641425252,4.848188400268555
0.3,2,0,990,0,0.008676487021148205,1.4562649726867676
0.3,2,0,1000,1,0.006887604482471943,3.9912500381469727
0.3,2,0,1000,0,0.006903344299644232,1.1985979080200195
0.3,2,0,1010,1,0.006034281104803085,4.257509708404541
0.3,2,0,1010,0,0.006452019326388836,1.2783838510513306
0.3,2,0,1020,1,0.00611908920109272,4.086605072021484
0.3,2,0,1020,0,0.007060663308948278,1.2274898290634155
0.3,2,0,1030,1,0.006327723152935505,4.159170150756836
0.3,2,0,1030,0,0.007298014592379332,1.2490334510803223
0.3,2,0,1040,1,0.006452423054724932,3.7166543006896973
0.3,2,0,1040,0,0.006462486926466227,1.1162331104278564
0.3,2,0,1050,1,0.006353745236992836,4.259887218475342
0.3,2,0,1050,0,0.007332641631364822,1.2794768810272217
0.3,2,0,1060,1,0.005667055491358042,4.2559685707092285
0.3,2,0,1060,0,0.007389503996819258,1.278356909751892
0.3,2,0,1070,1,0.0065758624114096165,4.201022148132324
0.3,2,0,1070,0,0.007499087136238813,1.2616602182388306
0.3,2,0,1080,1,0.005246368702501059,3.8252317905426025
0.3,2,0,1080,0,0.006885249633342028,1.1488637924194336
0.3,2,0,1090,1,0.0058565824292600155,4.003548622131348
0.3,2,0,1090,0,0.006897297687828541,1.202573537826538
0.3,2,0,1100,1,0.005306712817400694,3.7608535289764404
0.3,2,0,1100,0,0.006794096436351538,1.1298037767410278
0.3,2,0,1110,1,0.006032936275005341,4.42615270614624
0.3,2,0,1110,0,0.008292604237794876,1.3296798467636108
0.3,2,0,1120,1,0.005597624462097883,4.010760307312012
0.3,2,0,1120,0,0.006620348431169987,1.2046738862991333
0.3,2,0,1130,1,0.005804406479001045,3.6722543239593506
0.3,2,0,1130,0,0.005950796417891979,1.1028436422348022
0.3,2,0,1140,1,0.00545521778985858,3.556878089904785
0.3,2,0,1140,0,0.006933099590241909,1.0684000253677368
0.3,2,0,1150,1,0.005362297873944044,3.4734864234924316
0.3,2,0,1150,0,0.006707694847136736,1.043280005455017
0.3,2,0,1160,1,0.004537720233201981,3.98480486869812
0.3,2,0,1160,0,0.0064610084518790245,1.1967689990997314
0.3,2,0,1170,1,0.005383909214287996,4.0332417488098145
0.3,2,0,1170,0,0.006725737359374762,1.2113393545150757
0.3,2,0,1180,1,0.00510588800534606,3.7292070388793945
0.3,2,0,1180,0,0.0064220186322927475,1.1201761960983276
0.3,2,0,1190,1,0.0049771652556955814,3.7548129558563232
0.3,2,0,1190,0,0.007082944270223379,1.1278597116470337
0.3,2,0,1200,1,0.004731131251901388,3.778017997741699
0.3,2,0,1200,0,0.006264481693506241,1.1348457336425781
0.3,2,0,1210,1,0.005130612291395664,3.680851697921753
0.3,2,0,1210,0,0.006416825577616692,1.1054738759994507
0.3,2,0,1220,1,0.004780889488756657,3.369596242904663
0.3,2,0,1220,0,0.006755129434168339,1.0120749473571777
0.3,2,0,1230,1,0.004091088660061359,3.332627058029175
0.3,2,0,1230,0,0.005718280095607042,1.0009108781814575
0.3,2,0,1240,1,0.005284287501126528,3.5185306072235107
0.3,2,0,1240,0,0.0068977875635027885,1.0568842887878418
0.3,2,0,1250,1,0.0040875389240682125,3.263037919998169
0.3,2,0,1250,0,0.005959787406027317,0.9802418947219849
0.3,2,0,1260,1,0.004269327037036419,3.4584550857543945
0.3,2,0,1260,0,0.0058090342208743095,1.0387908220291138
0.3,2,0,1270,1,0.003998175263404846,3.3878567218780518
0.3,2,0,1270,0,0.0060379114001989365,1.017621397972107
0.3,2,0,1280,1,0.0044889142736792564,3.5550801753997803
0.3,2,0,1280,0,0.0070517403073608875,1.0678706169128418
0.3,2,0,1290,1,0.004172975197434425,3.7120273113250732
0.3,2,0,1290,0,0.006326164584606886,1.114952564239502
0.3,2,0,1300,1,0.0039410898461937904,3.035625696182251
0.3,2,0,1300,0,0.006013774778693914,0.911879301071167
0.3,2,0,1310,1,0.004870549309998751,3.362330675125122
0.3,2,0,1310,0,0.006412857212126255,1.009914517402649
0.3,2,0,1320,1,0.004069544840604067,3.249582052230835
0.3,2,0,1320,0,0.006234094500541687,0.976203441619873
0.3,2,0,1330,1,0.004911995492875576,3.2026946544647217
0.3,2,0,1330,0,0.006397209595888853,0.9621533155441284
0.3,2,0,1340,1,0.004024361725896597,3.3640763759613037
0.3,2,0,1340,0,0.00599387614056468,1.010387659072876
0.3,2,0,1350,1,0.004579049069434404,3.3485002517700195
0.3,2,0,1350,0,0.006442240439355373,1.005915880203247
0.3,2,0,1360,1,0.004665775690227747,3.0828447341918945
0.3,2,0,1360,0,0.006048598792403936,0.9260364174842834
0.3,2,0,1370,1,0.003512111958116293,3.2764108180999756
0.3,2,0,1370,0,0.006229531951248646,0.9842460751533508
0.3,2,0,1380,1,0.003624282544478774,2.9182655811309814
0.3,2,0,1380,0,0.005554323550313711,0.8766548037528992
0.3,2,0,1390,1,0.0034623120445758104,3.189068078994751
0.3,2,0,1390,0,0.006011272314935923,0.9577924609184265
0.3,2,0,1400,1,0.0037527084350585938,3.60891056060791
0.3,2,0,1400,0,0.006248532794415951,1.083957552909851
0.3,2,0,1410,1,0.0035537302028387785,3.134213924407959
0.3,2,0,1410,0,0.005602346733212471,0.9412737488746643
0.3,2,0,1420,1,0.003638788592070341,2.7201130390167236
0.3,2,0,1420,0,0.004959057550877333,0.8170530200004578
0.3,2,0,1430,1,0.0029251028317958117,2.9297659397125244
0.3,2,0,1430,0,0.005005695391446352,0.879889965057373
0.3,2,0,1440,1,0.003780816216021776,2.9677255153656006
0.3,2,0,1440,0,0.005843232851475477,0.891546368598938
0.3,2,0,1450,1,0.0032995741348713636,2.9026875495910645
0.3,2,0,1450,0,0.005667768884450197,0.8719565272331238
0.3,2,0,1460,1,0.0028065545484423637,2.900620222091675
0.3,2,0,1460,0,0.005116934888064861,0.8713021278381348
0.3,2,0,1470,1,0.00303789135068655,2.9811503887176514
0.3,2,0,1470,0,0.005639796145260334,0.8956087231636047
0.3,2,0,1480,1,0.0029003515373915434,2.8421010971069336
0.3,2,0,1480,0,0.004903635010123253,0.8534579873085022
0.3,2,0,1490,1,0.002984361257404089,2.8544936180114746
0.3,2,0,1490,0,0.004882694687694311,0.857180655002594
0.3,2,0,1500,1,0.0023568475153297186,2.5755629539489746
0.3,2,0,1500,0,0.004787790589034557,0.7736127376556396
0.3,2,0,1510,1,0.0033041031565517187,2.794692277908325
0.3,2,0,1510,0,0.005666888318955898,0.8396079540252686
0.3,2,0,1520,1,0.0030143011827021837,2.906107187271118
0.3,2,0,1520,0,0.005299127660691738,0.8728535175323486
0.3,2,0,1530,1,0.0036654649302363396,2.531749725341797
0.3,2,0,1530,0,0.005584880243986845,0.7605199217796326
0.3,2,0,1540,1,0.0026885727420449257,2.774995803833008
0.3,2,0,1540,0,0.004979239776730537,0.8334503769874573
0.3,2,0,1550,1,0.003105554496869445,2.8577218055725098
0.3,2,0,1550,0,0.00536024896427989,0.8585452437400818
0.3,2,0,1560,1,0.0029198366682976484,2.8121178150177
0.3,2,0,1560,0,0.005494629964232445,0.8447713255882263
0.3,2,0,1570,1,0.002852892968803644,3.0311355590820312
0.3,2,0,1570,0,0.0051259505562484264,0.9103440642356873
0.3,2,0,1580,1,0.002645420841872692,2.648937940597534
0.3,2,0,1580,0,0.004695292562246323,0.7955207824707031
0.3,2,0,1590,1,0.0028477059677243233,2.7049403190612793
0.3,2,0,1590,0,0.005156883504241705,0.8125891089439392
0.3,2,0,1600,1,0.0031379114370793104,3.081681966781616
0.3,2,0,1600,0,0.005961416754871607,0.9255174398422241
0.3,2,0,1610,1,0.002647184068337083,2.702911138534546
0.3,2,0,1610,0,0.005240751896053553,0.8119488954544067
0.3,2,0,1620,1,0.0025125097017735243,2.5422849655151367
0.3,2,0,1620,0,0.0047746701166033745,0.7636331915855408
0.3,2,0,1630,1,0.0030579485464841127,2.5779175758361816
0.3,2,0,1630,0,0.005184114445000887,0.7744868993759155
0.3,2,0,1640,1,0.002756995614618063,2.5837087631225586
0.3,2,0,1640,0,0.004998329561203718,0.7761152386665344
0.3,2,0,1650,1,0.002719337120652199,2.350576639175415
0.3,2,0,1650,0,0.0044593168422579765,0.7060608863830566
0.3,2,0,1660,1,0.0024555358104407787,2.4172351360321045
0.3,2,0,1660,0,0.004564317874610424,0.726291835308075
0.3,2,0,1670,1,0.0027207748498767614,2.7537217140197754
0.3,2,0,1670,0,0.005874796770513058,0.827284574508667
0.3,2,0,1680,1,0.0017825113609433174,2.194225311279297
0.3,2,0,1680,0,0.004164122976362705,0.6590673923492432
0.3,2,0,1690,1,0.0024110793601721525,2.379227638244629
0.3,2,0,1690,0,0.004473318345844746,0.7146269083023071
0.3,2,0,1700,1,0.0027640052139759064,2.64089035987854
0.3,2,0,1700,0,0.004484862554818392,0.7932000756263733
0.3,2,0,1710,1,0.0023441193625330925,2.2739055156707764
0.3,2,0,1710,0,0.00430208770558238,0.6831135153770447
0.3,2,0,1720,1,0.0026402620133012533,2.4162206649780273
0.3,2,0,1720,0,0.0050927880220115185,0.7257662415504456
0.3,2,0,1730,1,0.0027436253149062395,2.3813703060150146
0.3,2,0,1730,0,0.004871020559221506,0.715400755405426
0.3,2,0,1740,1,0.0022087458055466413,2.064387798309326
0.3,2,0,1740,0,0.0043914662674069405,0.6200781464576721
0.3,2,0,1750,1,0.0021476454567164183,2.359083414077759
0.3,2,0,1750,0,0.004604261834174395,0.7087298631668091
0.3,2,0,1760,1,0.002171193715184927,2.461341381072998
0.3,2,0,1760,0,0.004676804877817631,0.73929363489151
0.3,2,0,1770,1,0.002355875913053751,2.1608669757843018
0.3,2,0,1770,0,0.004602058324962854,0.649143636226654
0.3,2,0,1780,1,0.0019326603505760431,2.3085439205169678
0.3,2,0,1780,0,0.0043971482664346695,0.6934129595756531
0.3,2,0,1790,1,0.0023513715714216232,2.033688545227051
0.3,2,0,1790,0,0.0041039008647203445,0.610812246799469
0.3,2,0,1800,1,0.0023682538885623217,2.6859819889068604
0.3,2,0,1800,0,0.005397952161729336,0.8068682551383972
0.3,2,0,1810,1,0.0020098446402698755,2.373788833618164
0.3,2,0,1810,0,0.004243668168783188,0.7129526734352112
0.3,2,0,1820,1,0.0023672915995121002,1.9972177743911743
0.3,2,0,1820,0,0.004549188539385796,0.6001147627830505
0.3,2,0,1830,1,0.0023477075155824423,2.4524941444396973
0.3,2,0,1830,0,0.004493346903473139,0.7367314100265503
0.3,2,0,1840,1,0.0016386887291446328,2.1971404552459717
0.3,2,0,1840,0,0.004015094134956598,0.6599447131156921
0.3,2,0,1850,1,0.001792624476365745,2.0872435569763184
0.3,2,0,1850,0,0.004150431137531996,0.6270256042480469
0.3,2,0,1860,1,0.0020154167432338,2.0489001274108887
0.3,2,0,1860,0,0.004370923154056072,0.6154751777648926
0.3,2,0,1870,1,0.0019520614296197891,1.995361089706421
0.3,2,0,1870,0,0.0039826943539083,0.5993565917015076
0.3,2,0,1880,1,0.0019150538137182593,1.882820725440979
0.3,2,0,1880,0,0.004120057448744774,0.5655169486999512
0.3,2,0,1890,1,0.0020336525049060583,1.934017300605774
0.3,2,0,1890,0,0.004098257515579462,0.5809891223907471
0.3,2,0,1900,1,0.0027410383336246014,2.1817119121551514
0.3,2,0,1900,0,0.0046155876480042934,0.6554396748542786
0.3,2,0,1910,1,0.0018150967080146074,1.8128100633621216
0.3,2,0,1910,0,0.0039871265180408955,0.5446336269378662
0.3,2,0,1920,1,0.0015061718877404928,1.742169737815857
0.3,2,0,1920,0,0.003686384065076709,0.5232921242713928
0.3,2,0,1930,1,0.0014239073498174548,2.0186638832092285
0.3,2,0,1930,0,0.0037645557895302773,0.6063036918640137
0.3,2,0,1940,1,0.0019890530966222286,2.0695345401763916
0.3,2,0,1940,0,0.004263788461685181,0.6217073798179626
0.3,2,0,1950,1,0.0016075248131528497,1.8556194305419922
0.3,2,0,1950,0,0.003712294390425086,0.5574732422828674
0.3,2,0,1960,1,0.0014509746106341481,1.9288089275360107
0.3,2,0,1960,0,0.00369498273357749,0.5792483687400818
0.3,2,0,1970,1,0.0018347552977502346,1.877996802330017
0.3,2,0,1970,0,0.00402996689081192,0.5641265511512756
0.3,2,0,1980,1,0.0014365367824211717,1.772171139717102
0.3,2,0,1980,0,0.0035947978030890226,0.5323479175567627
0.3,2,0,1990,1,0.0017027710564434528,1.8634471893310547
0.3,2,0,1990,0,0.003766771173104644,0.5598522424697876
0.3,2,0,2000,1,0.0017584121087566018,1.6941136121749878
0.3,2,0,2000,0,0.003835048759356141,0.5090140700340271
0.3,2,0,2010,1,0.002108276356011629,1.9988389015197754
0.3,2,0,2010,0,0.00407068757340312,0.6004404425621033
0.3,2,0,2020,1,0.0018096677958965302,1.979573369026184
0.3,2,0,2020,0,0.004135709255933762,0.5946615934371948
0.3,2,0,2030,1,0.001572893583215773,1.6785929203033447
0.3,2,0,2030,0,0.00358054181560874,0.5041643977165222
0.3,2,0,2040,1,0.0015715855406597257,1.8293228149414062
0.3,2,0,2040,0,0.0037586563266813755,0.5494440793991089
0.3,2,0,2050,1,0.0018583707278594375,1.8248964548110962
0.3,2,0,2050,0,0.003961971029639244,0.5482964515686035
0.3,2,0,2060,1,0.0014230491360649467,1.761383056640625
0.3,2,0,2060,0,0.00347525579854846,0.528975784778595
0.3,2,0,2070,1,0.0014666899805888534,1.7829049825668335
0.3,2,0,2070,0,0.0035641752183437347,0.5355279445648193
0.3,2,0,2080,1,0.0014607053017243743,1.6389957666397095
0.3,2,0,2080,0,0.0035193327348679304,0.49237701296806335
0.3,2,0,2090,1,0.0015387116000056267,1.7362442016601562
0.3,2,0,2090,0,0.0035227639600634575,0.5215276479721069
0.3,2,0,2100,1,0.0018950607627630234,1.6291093826293945
0.3,2,0,2100,0,0.003617487382143736,0.48931294679641724
0.3,2,0,2110,1,0.0016282201977446675,1.7229440212249756
0.3,2,0,2110,0,0.003479178063571453,0.5175738334655762
0.3,2,0,2120,1,0.001484911423176527,1.6714487075805664
0.3,2,0,2120,0,0.0034954699221998453,0.502203106880188
0.3,2,0,2130,1,0.0018080282025039196,1.7229585647583008
0.3,2,0,2130,0,0.003336448920890689,0.5174699425697327
0.3,2,0,2140,1,0.001129873562604189,1.6789087057113647
0.3,2,0,2140,0,0.003358056303113699,0.5042828917503357
0.3,2,0,2150,1,0.0017016917699947953,1.8767980337142944
0.3,2,0,2150,0,0.003693271428346634,0.563817024230957
0.3,2,0,2160,1,0.0012473234673961997,1.5666580200195312
0.3,2,0,2160,0,0.0032770654652267694,0.4706615209579468
0.3,2,0,2170,1,0.0017284400528296828,1.6585931777954102
0.3,2,0,2170,0,0.003577627707272768,0.4982313811779022
0.3,2,0,2180,1,0.001412262674421072,1.6173702478408813
0.3,2,0,2180,0,0.0032175066880881786,0.48575595021247864
0.3,2,0,2190,1,0.0015247105620801449,1.6114269495010376
0.3,2,0,2190,0,0.003278279909864068,0.48394638299942017
0.3,2,0,2200,1,0.001867357874289155,1.607258677482605
0.3,2,0,2200,0,0.0034195727203041315,0.4826938211917877
0.3,2,0,2210,1,0.001733797718770802,1.4598400592803955
0.3,2,0,2210,0,0.0032734903506934643,0.43850916624069214
0.3,2,0,2220,1,0.0013766385382041335,1.5813838243484497
0.3,2,0,2220,0,0.002972555346786976,0.4748583137989044
0.3,2,0,2230,1,0.0011978446273133159,1.5120978355407715
0.3,2,0,2230,0,0.0031022261828184128,0.4542444944381714
0.3,2,0,2240,1,0.0013497048057615757,1.468962550163269
0.3,2,0,2240,0,0.0031929444521665573,0.4413100481033325
0.3,2,0,2250,1,0.001733932993374765,1.5139976739883423
0.3,2,0,2250,0,0.0031469501554965973,0.45476824045181274
0.3,2,0,2260,1,0.0013739491114392877,1.6110011339187622
0.3,2,0,2260,0,0.0033518457785248756,0.4839661717414856
0.3,2,0,2270,1,0.0011481851106509566,1.6751458644866943
0.3,2,0,2270,0,0.003138365224003792,0.5031681656837463
0.3,2,0,2280,1,0.0014153403462842107,1.7694838047027588
0.3,2,0,2280,0,0.003519830061122775,0.5314303040504456
