framework,task,norm,optimizer,loss,flags,run,step,train_acc,val_acc,wall_time_s
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,ma=True+malr=0.1+mae=1e-08,1,0,0.0,0.09965945780277252,0.3687744140625
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,ma=True+malr=0.1+mae=1e-08,1,100,0.1669140625,0.20622996985912323,23.400606155395508
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,ma=True+malr=0.1+mae=1e-08,1,200,0.2065234375,0.2250601053237915,31.718868255615234
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,ma=True+malr=0.1+mae=1e-08,1,300,0.2326171875,0.2341746836900711,40.04179501533508
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,ma=True+malr=0.1+mae=1e-08,1,400,0.2428125,0.22796474397182465,48.36770057678223
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,ma=True+malr=0.1+mae=1e-08,1,500,0.2434765625,0.23257212340831757,56.69611620903015
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,ma=True+malr=0.1+mae=1e-08,1,600,0.2493359375,0.2254607379436493,65.0337028503418
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,ma=True+malr=0.1+mae=1e-08,1,700,0.254140625,0.2524038553237915,73.3681321144104
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,ma=True+malr=0.1+mae=1e-08,1,800,0.2532421875,0.234375,81.70200252532959
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,ma=True+malr=0.1+mae=1e-08,1,900,0.2546875,0.26161858439445496,90.04060649871826
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,ma=True+malr=0.1+mae=1e-08,1,1000,0.25484375,0.26161858439445496,98.10598182678223
