framework,task,norm,optimizer,loss,flags,run,step,train_acc,val_acc,wall_time_s
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.0003+mae=1e-08+mam=rel_row+pa=auto,1,0,0.0,0.11087740212678909,0.3803884983062744
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.0003+mae=1e-08+mam=rel_row+pa=auto,1,100,0.223984375,0.3063902258872986,38.92714548110962
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.0003+mae=1e-08+mam=rel_row+pa=auto,1,200,0.3440625,0.3804086446762085,49.931273460388184
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.0003+mae=1e-08+mam=rel_row+pa=auto,1,300,0.4013671875,0.40675079822540283,60.94590091705322
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.0003+mae=1e-08+mam=rel_row+pa=auto,1,400,0.4248046875,0.4287860691547394,71.90590286254883
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.0003+mae=1e-08+mam=rel_row+pa=auto,1,500,0.4535546875,0.43940305709838867,82.78316855430603
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.0003+mae=1e-08+mam=rel_row+pa=auto,1,600,0.46171875,0.45602965354919434,93.65520691871643
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.0003+mae=1e-08+mam=rel_row+pa=auto,1,700,0.475859375,0.4661458432674408,104.52752566337585
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.0003+mae=1e-08+mam=rel_row+pa=auto,1,800,0.4876171875,0.4665464758872986,115.397784948349
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.0003+mae=1e-08+mam=rel_row+pa=auto,1,900,0.50078125,0.49268829822540283,126.26616549491882
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.0003+mae=1e-08+mam=rel_row+pa=auto,1,1000,0.5033984375,0.49799680709838867,137.14271020889282
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.0003+mae=1e-08+mam=rel_row+pa=auto,1,1100,0.5136328125,0.4977964758872986,148.01706385612488
