framework,task,norm,optimizer,loss,run,step,train_acc,val_acc,wall_time_s
torch,CIFAR10,l2,AdamW,CrossEntropy,1,25300,1.0,0.7510015964508057,295.77896213531494
torch,CIFAR10,l2,AdamW,CrossEntropy,1,25400,1.0,0.7517027258872986,296.9480757713318
torch,CIFAR10,l2,AdamW,CrossEntropy,1,25500,1.0,0.75,298.11559653282166
torch,CIFAR10,l2,AdamW,CrossEntropy,1,25600,1.0,0.7511017918586731,299.2832889556885
torch,CIFAR10,l2,AdamW,CrossEntropy,1,25700,1.0,0.7510015964508057,300.45223450660706
torch,CIFAR10,l2,AdamW,CrossEntropy,1,25800,1.0,0.7511017918586731,301.6206033229828
torch,CIFAR10,l2,AdamW,CrossEntropy,1,25900,1.0,0.7508012652397156,302.78853392601013
torch,CIFAR10,l2,AdamW,CrossEntropy,1,26000,1.0,0.750901460647583,303.9566388130188
torch,CIFAR10,l2,AdamW,CrossEntropy,1,26100,1.0,0.7515023946762085,305.1252861022949
torch,CIFAR10,l2,AdamW,CrossEntropy,1,26200,1.0,0.7507011294364929,306.2933716773987
torch,CIFAR10,l2,AdamW,CrossEntropy,1,26300,1.0,0.7510015964508057,307.4619200229645
torch,CIFAR10,l2,AdamW,CrossEntropy,1,26400,1.0,0.7508012652397156,308.6301267147064
torch,CIFAR10,l2,AdamW,CrossEntropy,1,26500,1.0,0.750901460647583,309.79975867271423
torch,CIFAR10,l2,AdamW,CrossEntropy,1,26600,1.0,0.7511017918586731,310.9692039489746
torch,CIFAR10,l2,AdamW,CrossEntropy,1,26700,1.0,0.7506009936332703,312.1371548175812
torch,CIFAR10,l2,AdamW,CrossEntropy,1,26800,1.0,0.7501001954078674,313.30611848831177
torch,CIFAR10,l2,AdamW,CrossEntropy,1,26900,1.0,0.7506009936332703,314.4741406440735
torch,CIFAR10,l2,AdamW,CrossEntropy,1,27000,1.0,0.750901460647583,315.6442997455597
torch,CIFAR10,l2,AdamW,CrossEntropy,1,27100,1.0,0.7498998641967773,316.8145942687988
torch,CIFAR10,l2,AdamW,CrossEntropy,1,27200,1.0,0.7508012652397156,317.98554706573486
torch,CIFAR10,l2,AdamW,CrossEntropy,1,27300,1.0,0.7505007982254028,319.15497183799744
torch,CIFAR10,l2,AdamW,CrossEntropy,1,27400,1.0,0.7505007982254028,320.3233530521393
torch,CIFAR10,l2,AdamW,CrossEntropy,1,27500,1.0,0.7502003312110901,321.4911665916443
torch,CIFAR10,l2,AdamW,CrossEntropy,1,27600,1.0,0.7502003312110901,322.65956568717957
torch,CIFAR10,l2,AdamW,CrossEntropy,1,27700,1.0,0.7514022588729858,323.82812094688416
torch,CIFAR10,l2,AdamW,CrossEntropy,1,27800,1.0,0.7502003312110901,324.99738478660583
torch,CIFAR10,l2,AdamW,CrossEntropy,1,27900,1.0,0.7512019276618958,326.1654016971588
torch,CIFAR10,l2,AdamW,CrossEntropy,1,28000,1.0,0.7505007982254028,327.333713054657
torch,CIFAR10,l2,AdamW,CrossEntropy,1,28100,1.0,0.7510015964508057,328.50247025489807
torch,CIFAR10,l2,AdamW,CrossEntropy,1,28200,1.0,0.7516025900840759,329.67298698425293
torch,CIFAR10,l2,AdamW,CrossEntropy,1,28300,1.0,0.7514022588729858,330.8419144153595
torch,CIFAR10,l2,AdamW,CrossEntropy,1,28400,1.0,0.7512019276618958,332.010023355484
torch,CIFAR10,l2,AdamW,CrossEntropy,1,28500,1.0,0.7512019276618958,333.1788418292999
torch,CIFAR10,l2,AdamW,CrossEntropy,1,28600,1.0,0.7515023946762085,334.3478755950928
torch,CIFAR10,l2,AdamW,CrossEntropy,1,28700,1.0,0.751802921295166,335.51809644699097
torch,CIFAR10,l2,AdamW,CrossEntropy,1,28800,1.0,0.7511017918586731,336.68838834762573
torch,CIFAR10,l2,AdamW,CrossEntropy,1,28900,1.0,0.7531049847602844,337.85829639434814
torch,CIFAR10,l2,AdamW,CrossEntropy,1,29000,1.0,0.7522035241127014,339.02988505363464
torch,CIFAR10,l2,AdamW,CrossEntropy,1,29100,1.0,0.7529046535491943,340.199857711792
torch,CIFAR10,l2,AdamW,CrossEntropy,1,29200,1.0,0.7526041865348816,341.3689613342285
torch,CIFAR10,l2,AdamW,CrossEntropy,1,29300,1.0,0.7536057829856873,342.53864431381226
torch,CIFAR10,l2,AdamW,CrossEntropy,1,29400,1.0,0.7521033883094788,343.70835542678833
torch,CIFAR10,l2,AdamW,CrossEntropy,1,29500,1.0,0.7527043223381042,344.87785744667053
torch,CIFAR10,l2,AdamW,CrossEntropy,1,29600,1.0,0.7525039911270142,346.0471706390381
torch,CIFAR10,l2,AdamW,CrossEntropy,1,29700,1.0,0.7537059187889099,347.21649503707886
torch,CIFAR10,l2,AdamW,CrossEntropy,1,29800,1.0,0.7545072436332703,348.385192155838
torch,CIFAR10,l2,AdamW,CrossEntropy,1,29900,1.0,0.7528045177459717,349.5553090572357
torch,CIFAR10,l2,AdamW,CrossEntropy,1,30000,0.718125,0.7545072436332703,350.6001486778259
torch,CIFAR10,l2,AdamW,CrossEntropy,2,0,0.0,0.0716145858168602,0.12376713752746582
torch,CIFAR10,l2,AdamW,CrossEntropy,2,100,0.3565234375,0.4438101053237915,1.288712501525879
torch,CIFAR10,l2,AdamW,CrossEntropy,2,200,0.4899609375,0.5238381624221802,2.4504809379577637
torch,CIFAR10,l2,AdamW,CrossEntropy,2,300,0.5677734375,0.5587940812110901,3.6119885444641113
torch,CIFAR10,l2,AdamW,CrossEntropy,2,400,0.6134375,0.6391226053237915,4.774023532867432
torch,CIFAR10,l2,AdamW,CrossEntropy,2,500,0.6666015625,0.6441305875778198,5.936886548995972
torch,CIFAR10,l2,AdamW,CrossEntropy,2,600,0.68703125,0.6667668223381042,7.100170373916626
torch,CIFAR10,l2,AdamW,CrossEntropy,2,700,0.71671875,0.6624599695205688,8.262557983398438
torch,CIFAR10,l2,AdamW,CrossEntropy,2,800,0.7325,0.6915064454078674,9.424895763397217
torch,CIFAR10,l2,AdamW,CrossEntropy,2,900,0.7660546875,0.6825921535491943,10.58707308769226
torch,CIFAR10,l2,AdamW,CrossEntropy,2,1000,0.7728125,0.7000200152397156,11.749714374542236
torch,CIFAR10,l2,AdamW,CrossEntropy,2,1100,0.8015625,0.6942107677459717,12.911134719848633
torch,CIFAR10,l2,AdamW,CrossEntropy,2,1200,0.8063671875,0.7005208134651184,14.07345700263977
torch,CIFAR10,l2,AdamW,CrossEntropy,2,1300,0.83375,0.681490421295166,15.23527455329895
torch,CIFAR10,l2,AdamW,CrossEntropy,2,1400,0.8420703125,0.6953125,16.397557020187378
torch,CIFAR10,l2,AdamW,CrossEntropy,2,1500,0.8749609375,0.7017227411270142,17.558212757110596
torch,CIFAR10,l2,AdamW,CrossEntropy,2,1600,0.8796484375,0.7018229365348816,18.72014808654785
torch,CIFAR10,l2,AdamW,CrossEntropy,2,1700,0.90484375,0.6916065812110901,19.881903886795044
torch,CIFAR10,l2,AdamW,CrossEntropy,2,1800,0.9003515625,0.7026242017745972,21.043808937072754
torch,CIFAR10,l2,AdamW,CrossEntropy,2,1900,0.92953125,0.698317289352417,22.206398487091064
torch,CIFAR10,l2,AdamW,CrossEntropy,2,2000,0.934921875,0.7030248641967773,23.368683338165283
torch,CIFAR10,l2,AdamW,CrossEntropy,2,2100,0.9516796875,0.6999198794364929,24.530152559280396
torch,CIFAR10,l2,AdamW,CrossEntropy,2,2200,0.951640625,0.7060296535491943,25.69215750694275
torch,CIFAR10,l2,AdamW,CrossEntropy,2,2300,0.9636328125,0.7063301205635071,26.853934049606323
torch,CIFAR10,l2,AdamW,CrossEntropy,2,2400,0.96328125,0.7081330418586731,28.016000032424927
torch,CIFAR10,l2,AdamW,CrossEntropy,2,2500,0.97328125,0.7054287195205688,29.17812204360962
torch,CIFAR10,l2,AdamW,CrossEntropy,2,2600,0.971875,0.708834171295166,30.340434551239014
torch,CIFAR10,l2,AdamW,CrossEntropy,2,2700,0.97265625,0.6982171535491943,31.502628564834595
torch,CIFAR10,l2,AdamW,CrossEntropy,2,2800,0.9702734375,0.6997195482254028,32.66615319252014
torch,CIFAR10,l2,AdamW,CrossEntropy,2,2900,0.96765625,0.6935096383094788,33.82839369773865
torch,CIFAR10,l2,AdamW,CrossEntropy,2,3000,0.96765625,0.7013221383094788,34.991963624954224
torch,CIFAR10,l2,AdamW,CrossEntropy,2,3100,0.969609375,0.698317289352417,36.1533088684082
torch,CIFAR10,l2,AdamW,CrossEntropy,2,3200,0.9684765625,0.6921073794364929,37.31553792953491
torch,CIFAR10,l2,AdamW,CrossEntropy,2,3300,0.960859375,0.6903045177459717,38.47802114486694
torch,CIFAR10,l2,AdamW,CrossEntropy,2,3400,0.9708203125,0.6948117017745972,39.640488147735596
torch,CIFAR10,l2,AdamW,CrossEntropy,2,3500,0.9706640625,0.6939102411270142,40.80251169204712
torch,CIFAR10,l2,AdamW,CrossEntropy,2,3600,0.9759375,0.7053285241127014,41.96562743186951
torch,CIFAR10,l2,AdamW,CrossEntropy,2,3700,0.9740234375,0.7035256624221802,43.1269907951355
torch,CIFAR10,l2,AdamW,CrossEntropy,2,3800,0.9807421875,0.7029246687889099,44.28918433189392
torch,CIFAR10,l2,AdamW,CrossEntropy,2,3900,0.9766015625,0.6952123641967773,45.451098918914795
torch,CIFAR10,l2,AdamW,CrossEntropy,2,4000,0.978359375,0.7027243971824646,46.61330056190491
torch,CIFAR10,l2,AdamW,CrossEntropy,2,4100,0.9706640625,0.6959134936332703,47.774776220321655
torch,CIFAR10,l2,AdamW,CrossEntropy,2,4200,0.97390625,0.7020232677459717,48.93696093559265
torch,CIFAR10,l2,AdamW,CrossEntropy,2,4300,0.9684375,0.6965144276618958,50.09901785850525
torch,CIFAR10,l2,AdamW,CrossEntropy,2,4400,0.9812109375,0.6970152258872986,51.260558128356934
torch,CIFAR10,l2,AdamW,CrossEntropy,2,4500,0.97703125,0.6934094429016113,52.42332363128662
torch,CIFAR10,l2,AdamW,CrossEntropy,2,4600,0.9830078125,0.7062299847602844,53.58515763282776
torch,CIFAR10,l2,AdamW,CrossEntropy,2,4700,0.983515625,0.6975160241127014,54.746692419052124
torch,CIFAR10,l2,AdamW,CrossEntropy,2,4800,0.988515625,0.7015224695205688,55.90908598899841
torch,CIFAR10,l2,AdamW,CrossEntropy,2,4900,0.9853125,0.7011218070983887,57.071263790130615
torch,CIFAR10,l2,AdamW,CrossEntropy,2,5000,0.9880078125,0.7023237347602844,58.23320770263672
torch,CIFAR10,l2,AdamW,CrossEntropy,2,5100,0.979609375,0.6966145634651184,59.39560317993164
torch,CIFAR10,l2,AdamW,CrossEntropy,2,5200,0.97796875,0.6925080418586731,60.5583119392395
torch,CIFAR10,l2,AdamW,CrossEntropy,2,5300,0.9690234375,0.6908053159713745,61.7206654548645
torch,CIFAR10,l2,AdamW,CrossEntropy,2,5400,0.9704296875,0.6897035241127014,62.88225245475769
torch,CIFAR10,l2,AdamW,CrossEntropy,2,5500,0.96640625,0.6977163553237915,64.04413676261902
torch,CIFAR10,l2,AdamW,CrossEntropy,2,5600,0.9771875,0.6981170177459717,65.20661306381226
torch,CIFAR10,l2,AdamW,CrossEntropy,2,5700,0.9796875,0.7018229365348816,66.36918544769287
torch,CIFAR10,l2,AdamW,CrossEntropy,2,5800,0.9876953125,0.7037259936332703,67.53089737892151
torch,CIFAR10,l2,AdamW,CrossEntropy,2,5900,0.9858984375,0.7044270634651184,68.69432520866394
torch,CIFAR10,l2,AdamW,CrossEntropy,2,6000,0.9923046875,0.7050280570983887,69.85633134841919
torch,CIFAR10,l2,AdamW,CrossEntropy,2,6100,0.9944921875,0.706129789352417,71.02072668075562
torch,CIFAR10,l2,AdamW,CrossEntropy,2,6200,0.9961328125,0.7103365659713745,72.18410587310791
torch,CIFAR10,l2,AdamW,CrossEntropy,2,6300,0.9958203125,0.712740421295166,73.34800934791565
torch,CIFAR10,l2,AdamW,CrossEntropy,2,6400,0.997421875,0.7086338400840759,74.51165437698364
torch,CIFAR10,l2,AdamW,CrossEntropy,2,6500,0.9974609375,0.7183493971824646,75.67540073394775
torch,CIFAR10,l2,AdamW,CrossEntropy,2,6600,0.998828125,0.7116386294364929,76.83848929405212
torch,CIFAR10,l2,AdamW,CrossEntropy,2,6700,0.998984375,0.7219551205635071,78.00142216682434
torch,CIFAR10,l2,AdamW,CrossEntropy,2,6800,0.9994140625,0.7182492017745972,79.16523504257202
torch,CIFAR10,l2,AdamW,CrossEntropy,2,6900,0.999453125,0.7179487347602844,80.32827401161194
torch,CIFAR10,l2,AdamW,CrossEntropy,2,7000,0.9996875,0.721754789352417,81.4921042919159
torch,CIFAR10,l2,AdamW,CrossEntropy,2,7100,0.9990625,0.716646671295166,82.65576219558716
torch,CIFAR10,l2,AdamW,CrossEntropy,2,7200,0.9990234375,0.7142428159713745,83.81934666633606
torch,CIFAR10,l2,AdamW,CrossEntropy,2,7300,0.9833203125,0.671875,84.9825587272644
torch,CIFAR10,l2,AdamW,CrossEntropy,2,7400,0.8911328125,0.6710737347602844,86.14610314369202
torch,CIFAR10,l2,AdamW,CrossEntropy,2,7500,0.940234375,0.7020232677459717,87.30985593795776
torch,CIFAR10,l2,AdamW,CrossEntropy,2,7600,0.9645703125,0.7011218070983887,88.47308421134949
torch,CIFAR10,l2,AdamW,CrossEntropy,2,7700,0.9853515625,0.7071314454078674,89.63793659210205
torch,CIFAR10,l2,AdamW,CrossEntropy,2,7800,0.9893359375,0.7059295177459717,90.80148911476135
torch,CIFAR10,l2,AdamW,CrossEntropy,2,7900,0.994296875,0.7165464758872986,91.96518540382385
torch,CIFAR10,l2,AdamW,CrossEntropy,2,8000,0.995703125,0.7102363705635071,93.12820315361023
torch,CIFAR10,l2,AdamW,CrossEntropy,2,8100,0.99890625,0.7145432829856873,94.29117894172668
torch,CIFAR10,l2,AdamW,CrossEntropy,2,8200,0.9996875,0.7167468070983887,95.45404410362244
torch,CIFAR10,l2,AdamW,CrossEntropy,2,8300,1.0,0.7206530570983887,96.61741280555725
torch,CIFAR10,l2,AdamW,CrossEntropy,2,8400,1.0,0.7188501954078674,97.78086304664612
torch,CIFAR10,l2,AdamW,CrossEntropy,2,8500,1.0,0.7212539911270142,98.94433283805847
torch,CIFAR10,l2,AdamW,CrossEntropy,2,8600,1.0,0.7223557829856873,100.10822987556458
torch,CIFAR10,l2,AdamW,CrossEntropy,2,8700,1.0,0.7228565812110901,101.27222013473511
torch,CIFAR10,l2,AdamW,CrossEntropy,2,8800,1.0,0.7223557829856873,102.43690896034241
torch,CIFAR10,l2,AdamW,CrossEntropy,2,8900,1.0,0.7224559187889099,103.60083532333374
torch,CIFAR10,l2,AdamW,CrossEntropy,2,9000,1.0,0.7236578464508057,104.76513457298279
torch,CIFAR10,l2,AdamW,CrossEntropy,2,9100,1.0,0.7239583134651184,105.92942523956299
torch,CIFAR10,l2,AdamW,CrossEntropy,2,9200,1.0,0.7242588400840759,107.09366774559021
torch,CIFAR10,l2,AdamW,CrossEntropy,2,9300,1.0,0.7248597741127014,108.2574450969696
torch,CIFAR10,l2,AdamW,CrossEntropy,2,9400,1.0,0.7250601053237915,109.42176651954651
torch,CIFAR10,l2,AdamW,CrossEntropy,2,9500,1.0,0.7254607677459717,110.58559441566467
torch,CIFAR10,l2,AdamW,CrossEntropy,2,9600,1.0,0.7255609035491943,111.75011777877808
torch,CIFAR10,l2,AdamW,CrossEntropy,2,9700,1.0,0.7252604365348816,112.91401934623718
torch,CIFAR10,l2,AdamW,CrossEntropy,2,9800,1.0,0.7260617017745972,114.07841467857361
torch,CIFAR10,l2,AdamW,CrossEntropy,2,9900,1.0,0.7263621687889099,115.2428252696991
torch,CIFAR10,l2,AdamW,CrossEntropy,2,10000,1.0,0.7271634936332703,116.40693545341492
torch,CIFAR10,l2,AdamW,CrossEntropy,2,10100,1.0,0.7268629670143127,117.57124757766724
torch,CIFAR10,l2,AdamW,CrossEntropy,2,10200,1.0,0.7268629670143127,118.73510646820068
torch,CIFAR10,l2,AdamW,CrossEntropy,2,10300,1.0,0.7273637652397156,119.89867353439331
torch,CIFAR10,l2,AdamW,CrossEntropy,2,10400,1.0,0.7276642918586731,121.06290984153748
torch,CIFAR10,l2,AdamW,CrossEntropy,2,10500,1.0,0.7272636294364929,122.22668886184692
torch,CIFAR10,l2,AdamW,CrossEntropy,2,10600,1.0,0.7273637652397156,123.39122247695923
torch,CIFAR10,l2,AdamW,CrossEntropy,2,10700,1.0,0.7275640964508057,124.55500197410583
torch,CIFAR10,l2,AdamW,CrossEntropy,2,10800,1.0,0.727463960647583,125.71960425376892
torch,CIFAR10,l2,AdamW,CrossEntropy,2,10900,1.0,0.7277644276618958,126.88343739509583
torch,CIFAR10,l2,AdamW,CrossEntropy,2,11000,1.0,0.7281650900840759,128.04783129692078
torch,CIFAR10,l2,AdamW,CrossEntropy,2,11100,1.0,0.7278645634651184,129.21251463890076
torch,CIFAR10,l2,AdamW,CrossEntropy,2,11200,1.0,0.7289663553237915,130.37671494483948
torch,CIFAR10,l2,AdamW,CrossEntropy,2,11300,1.0,0.7288662195205688,131.5399112701416
torch,CIFAR10,l2,AdamW,CrossEntropy,2,11400,1.0,0.7297676205635071,132.7033793926239
torch,CIFAR10,l2,AdamW,CrossEntropy,2,11500,1.0,0.7291666865348816,133.8678596019745
torch,CIFAR10,l2,AdamW,CrossEntropy,2,11600,1.0,0.7290664911270142,135.03272461891174
torch,CIFAR10,l2,AdamW,CrossEntropy,2,11700,1.0,0.7289663553237915,136.19743466377258
torch,CIFAR10,l2,AdamW,CrossEntropy,2,11800,1.0,0.7287660241127014,137.36160826683044
torch,CIFAR10,l2,AdamW,CrossEntropy,2,11900,1.0,0.729567289352417,138.52481532096863
torch,CIFAR10,l2,AdamW,CrossEntropy,2,12000,1.0,0.7290664911270142,139.68901991844177
torch,CIFAR10,l2,AdamW,CrossEntropy,2,12100,1.0,0.7301682829856873,140.85125851631165
torch,CIFAR10,l2,AdamW,CrossEntropy,2,12200,1.0,0.7303686141967773,142.01429986953735
torch,CIFAR10,l2,AdamW,CrossEntropy,2,12300,1.0,0.7310697436332703,143.17714047431946
torch,CIFAR10,l2,AdamW,CrossEntropy,2,12400,1.0,0.7314703464508057,144.33987760543823
torch,CIFAR10,l2,AdamW,CrossEntropy,2,12500,1.0,0.7309695482254028,145.50277638435364
torch,CIFAR10,l2,AdamW,CrossEntropy,2,12600,1.0,0.7309695482254028,146.66566681861877
torch,CIFAR10,l2,AdamW,CrossEntropy,2,12700,1.0,0.731370210647583,147.82928252220154
torch,CIFAR10,l2,AdamW,CrossEntropy,2,12800,1.0,0.7307692170143127,148.9926209449768
torch,CIFAR10,l2,AdamW,CrossEntropy,2,12900,1.0,0.7320713400840759,150.15703701972961
torch,CIFAR10,l2,AdamW,CrossEntropy,2,13000,1.0,0.7320713400840759,151.32076263427734
torch,CIFAR10,l2,AdamW,CrossEntropy,2,13100,1.0,0.7320713400840759,152.48388481140137
torch,CIFAR10,l2,AdamW,CrossEntropy,2,13200,1.0,0.7330729365348816,153.6469566822052
torch,CIFAR10,l2,AdamW,CrossEntropy,2,13300,1.0,0.7320713400840759,154.81137776374817
torch,CIFAR10,l2,AdamW,CrossEntropy,2,13400,1.0,0.7325721383094788,155.97414755821228
torch,CIFAR10,l2,AdamW,CrossEntropy,2,13500,1.0,0.7325721383094788,157.1375069618225
torch,CIFAR10,l2,AdamW,CrossEntropy,2,13600,1.0,0.7335737347602844,158.30057048797607
torch,CIFAR10,l2,AdamW,CrossEntropy,2,13700,1.0,0.7325721383094788,159.46432161331177
torch,CIFAR10,l2,AdamW,CrossEntropy,2,13800,1.0,0.7333734035491943,160.62737584114075
torch,CIFAR10,l2,AdamW,CrossEntropy,2,13900,1.0,0.7327724695205688,161.79087924957275
torch,CIFAR10,l2,AdamW,CrossEntropy,2,14000,1.0,0.7332732677459717,162.95388865470886
torch,CIFAR10,l2,AdamW,CrossEntropy,2,14100,1.0,0.7336738705635071,164.11785459518433
torch,CIFAR10,l2,AdamW,CrossEntropy,2,14200,1.0,0.7344751954078674,165.28085279464722
torch,CIFAR10,l2,AdamW,CrossEntropy,2,14300,1.0,0.7340745329856873,166.44462704658508
torch,CIFAR10,l2,AdamW,CrossEntropy,2,14400,1.0,0.7344751954078674,167.60840606689453
torch,CIFAR10,l2,AdamW,CrossEntropy,2,14500,1.0,0.7340745329856873,168.77141213417053
torch,CIFAR10,l2,AdamW,CrossEntropy,2,14600,1.0,0.7341746687889099,169.93409538269043
torch,CIFAR10,l2,AdamW,CrossEntropy,2,14700,1.0,0.7345753312110901,171.0975685119629
torch,CIFAR10,l2,AdamW,CrossEntropy,2,14800,1.0,0.7347756624221802,172.26176071166992
torch,CIFAR10,l2,AdamW,CrossEntropy,2,14900,1.0,0.7350761294364929,173.4251847267151
torch,CIFAR10,l2,AdamW,CrossEntropy,2,15000,1.0,0.7348757982254028,174.5888707637787
torch,CIFAR10,l2,AdamW,CrossEntropy,2,15100,1.0,0.7350761294364929,175.75219917297363
torch,CIFAR10,l2,AdamW,CrossEntropy,2,15200,1.0,0.7359775900840759,176.91484379768372
torch,CIFAR10,l2,AdamW,CrossEntropy,2,15300,1.0,0.7357772588729858,178.0786428451538
torch,CIFAR10,l2,AdamW,CrossEntropy,2,15400,1.0,0.7358773946762085,179.24147534370422
torch,CIFAR10,l2,AdamW,CrossEntropy,2,15500,1.0,0.7355769276618958,180.40402674674988
torch,CIFAR10,l2,AdamW,CrossEntropy,2,15600,1.0,0.7357772588729858,181.56681156158447
torch,CIFAR10,l2,AdamW,CrossEntropy,2,15700,1.0,0.7358773946762085,182.7308156490326
torch,CIFAR10,l2,AdamW,CrossEntropy,2,15800,1.0,0.7362780570983887,183.89463758468628
torch,CIFAR10,l2,AdamW,CrossEntropy,2,15900,1.0,0.7355769276618958,185.05819988250732
torch,CIFAR10,l2,AdamW,CrossEntropy,2,16000,1.0,0.7371795177459717,186.22116541862488
torch,CIFAR10,l2,AdamW,CrossEntropy,2,16100,1.0,0.7363781929016113,187.3845407962799
torch,CIFAR10,l2,AdamW,CrossEntropy,2,16200,1.0,0.7370793223381042,188.54756593704224
torch,CIFAR10,l2,AdamW,CrossEntropy,2,16300,1.0,0.7367788553237915,189.71032238006592
torch,CIFAR10,l2,AdamW,CrossEntropy,2,16400,1.0,0.7370793223381042,190.87398719787598
torch,CIFAR10,l2,AdamW,CrossEntropy,2,16500,1.0,0.7364783883094788,192.03772926330566
torch,CIFAR10,l2,AdamW,CrossEntropy,2,16600,1.0,0.7370793223381042,193.20079040527344
torch,CIFAR10,l2,AdamW,CrossEntropy,2,16700,1.0,0.7369791865348816,194.36420512199402
torch,CIFAR10,l2,AdamW,CrossEntropy,2,16800,1.0,0.7365785241127014,195.52857160568237
torch,CIFAR10,l2,AdamW,CrossEntropy,2,16900,1.0,0.7372796535491943,196.69221377372742
torch,CIFAR10,l2,AdamW,CrossEntropy,2,17000,1.0,0.7376803159713745,197.85770297050476
torch,CIFAR10,l2,AdamW,CrossEntropy,2,17100,1.0,0.7376803159713745,199.02134537696838
torch,CIFAR10,l2,AdamW,CrossEntropy,2,17200,1.0,0.7381811141967773,200.1848270893097
torch,CIFAR10,l2,AdamW,CrossEntropy,2,17300,1.0,0.7375801205635071,201.34781312942505
torch,CIFAR10,l2,AdamW,CrossEntropy,2,17400,1.0,0.7385817170143127,202.51129007339478
torch,CIFAR10,l2,AdamW,CrossEntropy,2,17500,1.0,0.7381811141967773,203.67515468597412
torch,CIFAR10,l2,AdamW,CrossEntropy,2,17600,1.0,0.739182710647583,204.83896589279175
torch,CIFAR10,l2,AdamW,CrossEntropy,2,17700,1.0,0.7393830418586731,206.00197434425354
torch,CIFAR10,l2,AdamW,CrossEntropy,2,17800,1.0,0.7397836446762085,207.1658763885498
torch,CIFAR10,l2,AdamW,CrossEntropy,2,17900,1.0,0.7401843070983887,208.3297460079193
torch,CIFAR10,l2,AdamW,CrossEntropy,2,18000,1.0,0.7401843070983887,209.49418139457703
torch,CIFAR10,l2,AdamW,CrossEntropy,2,18100,1.0,0.7407852411270142,210.65814638137817
torch,CIFAR10,l2,AdamW,CrossEntropy,2,18200,1.0,0.7404847741127014,211.82401204109192
torch,CIFAR10,l2,AdamW,CrossEntropy,2,18300,1.0,0.741286039352417,212.98651123046875
torch,CIFAR10,l2,AdamW,CrossEntropy,2,18400,1.0,0.7406851053237915,214.15067863464355
torch,CIFAR10,l2,AdamW,CrossEntropy,2,18500,1.0,0.7416867017745972,215.31339859962463
torch,CIFAR10,l2,AdamW,CrossEntropy,2,18600,1.0,0.741286039352417,216.47792100906372
torch,CIFAR10,l2,AdamW,CrossEntropy,2,18700,1.0,0.741286039352417,217.64166474342346
torch,CIFAR10,l2,AdamW,CrossEntropy,2,18800,1.0,0.7422876954078674,218.80565118789673
torch,CIFAR10,l2,AdamW,CrossEntropy,2,18900,1.0,0.7418870329856873,219.96978616714478
torch,CIFAR10,l2,AdamW,CrossEntropy,2,19000,1.0,0.7419871687889099,221.13295078277588
torch,CIFAR10,l2,AdamW,CrossEntropy,2,19100,1.0,0.7422876954078674,222.29631638526917
torch,CIFAR10,l2,AdamW,CrossEntropy,2,19200,1.0,0.7417868971824646,223.4607756137848
torch,CIFAR10,l2,AdamW,CrossEntropy,2,19300,1.0,0.7424879670143127,224.62395238876343
torch,CIFAR10,l2,AdamW,CrossEntropy,2,19400,1.0,0.7420873641967773,225.78834581375122
torch,CIFAR10,l2,AdamW,CrossEntropy,2,19500,1.0,0.7413862347602844,226.95146298408508
torch,CIFAR10,l2,AdamW,CrossEntropy,2,19600,1.0,0.7421875,228.11565852165222
torch,CIFAR10,l2,AdamW,CrossEntropy,2,19700,1.0,0.7420873641967773,229.27829694747925
torch,CIFAR10,l2,AdamW,CrossEntropy,2,19800,1.0,0.7418870329856873,230.44446539878845
torch,CIFAR10,l2,AdamW,CrossEntropy,2,19900,1.0,0.7416867017745972,231.6079466342926
torch,CIFAR10,l2,AdamW,CrossEntropy,2,20000,1.0,0.7429887652397156,232.7713873386383
torch,CIFAR10,l2,AdamW,CrossEntropy,2,20100,1.0,0.7422876954078674,233.93520593643188
torch,CIFAR10,l2,AdamW,CrossEntropy,2,20200,1.0,0.7426882982254028,235.0989284515381
torch,CIFAR10,l2,AdamW,CrossEntropy,2,20300,1.0,0.7432892918586731,236.26345872879028
torch,CIFAR10,l2,AdamW,CrossEntropy,2,20400,1.0,0.7422876954078674,237.42780756950378
torch,CIFAR10,l2,AdamW,CrossEntropy,2,20500,1.0,0.7425881624221802,238.59271883964539
torch,CIFAR10,l2,AdamW,CrossEntropy,2,20600,1.0,0.7424879670143127,239.75726437568665
torch,CIFAR10,l2,AdamW,CrossEntropy,2,20700,1.0,0.7424879670143127,240.92128801345825
torch,CIFAR10,l2,AdamW,CrossEntropy,2,20800,1.0,0.7415865659713745,242.08669233322144
torch,CIFAR10,l2,AdamW,CrossEntropy,2,20900,1.0,0.7419871687889099,243.2520546913147
torch,CIFAR10,l2,AdamW,CrossEntropy,2,21000,1.0,0.7427884936332703,244.41666769981384
torch,CIFAR10,l2,AdamW,CrossEntropy,2,21100,1.0,0.7421875,245.58212208747864
torch,CIFAR10,l2,AdamW,CrossEntropy,2,21200,1.0,0.7425881624221802,246.74681639671326
torch,CIFAR10,l2,AdamW,CrossEntropy,2,21300,1.0,0.7422876954078674,247.91231322288513
torch,CIFAR10,l2,AdamW,CrossEntropy,2,21400,1.0,0.7435897588729858,249.07685589790344
torch,CIFAR10,l2,AdamW,CrossEntropy,2,21500,1.0,0.743088960647583,250.243807554245
torch,CIFAR10,l2,AdamW,CrossEntropy,2,21600,1.0,0.7427884936332703,251.40832591056824
