framework,task,norm,optimizer,loss,run,step,train_acc,val_acc,wall_time_s
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,22100,0.80181640625,0.5066189169883728,561.7719609737396
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,22200,0.801455078125,0.5084635615348816,564.0952682495117
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,22300,0.80423828125,0.5084635615348816,571.5253031253815
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,22400,0.803173828125,0.5087890625,573.8556482791901
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,22500,0.80466796875,0.5053168535232544,576.1817655563354
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,22600,0.80380859375,0.505967915058136,578.5088584423065
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,22700,0.803662109375,0.505967915058136,580.8369071483612
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,22800,0.80486328125,0.5077040195465088,583.1651403903961
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,22900,0.804931640625,0.5087890625,585.4921073913574
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,23000,0.804736328125,0.5066189169883728,587.818638086319
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,23100,0.806171875,0.5091145634651184,590.1449899673462
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,23200,0.805888671875,0.5086805820465088,592.4726474285126
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,23300,0.80642578125,0.5056423544883728,594.8038609027863
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,23400,0.806787109375,0.5062934160232544,597.1339046955109
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,23500,0.80669921875,0.505967915058136,599.460146188736
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,23600,0.806953125,0.5073784589767456,601.7866234779358
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,23700,0.808486328125,0.5064018964767456,604.1132068634033
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,23800,0.80849609375,0.5066189169883728,606.4386541843414
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,23900,0.80740234375,0.5055338740348816,608.7624835968018
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,24000,0.809462890625,0.5092231035232544,611.0880258083344
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,24100,0.8086328125,0.5055338740348816,613.4145443439484
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,24200,0.809677734375,0.504991352558136,615.7396078109741
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,24300,0.808671875,0.5057508945465088,618.0654051303864
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,24400,0.8108203125,0.5070529580116272,620.393651008606
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,24500,0.81044921875,0.5067274570465088,622.7211720943451
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,24600,0.809599609375,0.5061848759651184,625.0458843708038
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,24700,0.8108984375,0.5062934160232544,627.3703935146332
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,24800,0.811484375,0.5061848759651184,629.6921634674072
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,24900,0.811123046875,0.5052083134651184,632.0182814598083
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,25000,0.811953125,0.505859375,634.3471827507019
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,25100,0.81189453125,0.50390625,636.674313545227
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,25200,0.811943359375,0.5047743320465088,638.9994194507599
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,25300,0.812880859375,0.5053168535232544,641.3263285160065
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,25400,0.81302734375,0.505859375,643.6526260375977
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,25500,0.813876953125,0.5042317509651184,645.9788839817047
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,25600,0.81376953125,0.5037977695465088,648.3053119182587
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,25700,0.81462890625,0.5054253339767456,650.6307415962219
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,25800,0.81455078125,0.5044487714767456,652.956131696701
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,25900,0.814755859375,0.5071614384651184,655.2844526767731
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,26000,0.814580078125,0.5052083134651184,657.6095521450043
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,26100,0.815576171875,0.5065104365348816,659.934864282608
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,26200,0.814140625,0.505967915058136,662.2608668804169
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,26300,0.8170703125,0.503038227558136,664.5864636898041
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,26400,0.815830078125,0.502061665058136,666.9115180969238
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,26500,0.8166015625,0.5064018964767456,669.2386701107025
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,26600,0.817216796875,0.505967915058136,671.5663492679596
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,26700,0.817138671875,0.5045573115348816,673.8934242725372
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,26800,0.81701171875,0.5043402910232544,676.2170171737671
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,26900,0.817255859375,0.5044487714767456,678.5424864292145
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,27000,0.81705078125,0.504991352558136,680.8698887825012
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,27100,0.818671875,0.502061665058136,683.2000155448914
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,27200,0.818662109375,0.5028212070465088,685.5266156196594
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,27300,0.818837890625,0.5031467080116272,687.852888584137
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,27400,0.8181640625,0.503038227558136,690.1804051399231
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,27500,0.819072265625,0.5026041865348816,692.505518913269
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,27600,0.819658203125,0.5033637285232544,694.8336365222931
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,27700,0.81984375,0.5023871660232544,697.1601510047913
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,27800,0.819814453125,0.5034722089767456,699.4865775108337
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,27900,0.819775390625,0.5002170205116272,701.8123550415039
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,28000,0.82126953125,0.501953125,704.1394491195679
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,28100,0.82095703125,0.501953125,706.4678165912628
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,28200,0.821259765625,0.5048828125,708.7950475215912
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,28300,0.82203125,0.5023871660232544,711.1246664524078
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,28400,0.8216015625,0.5022786259651184,713.4531943798065
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,28500,0.82271484375,0.501953125,715.7826352119446
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,28600,0.82234375,0.50390625,733.2475724220276
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,28700,0.822998046875,0.5032551884651184,735.5754868984222
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,28800,0.82294921875,0.5029296875,737.9022703170776
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,28900,0.82357421875,0.5033637285232544,740.2310631275177
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,29000,0.82359375,0.502061665058136,742.5581312179565
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,29100,0.8233984375,0.5029296875,786.1176164150238
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,29200,0.82447265625,0.4981553852558136,788.4430813789368
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,29300,0.824541015625,0.499565988779068,790.771027803421
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,29400,0.824228515625,0.5024956464767456,793.0998666286469
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,29500,0.8243359375,0.5008680820465088,795.4260337352753
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,29600,0.82568359375,0.5016276240348816,797.7532868385315
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,29700,0.8248828125,0.5034722089767456,800.0814454555511
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,29800,0.8246484375,0.4993489682674408,802.4124839305878
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,29900,0.82654296875,0.503038227558136,804.74018907547
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,30000,0.826240234375,0.5223524570465088,807.0185582637787
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,0,0.0,0.0989583358168602,0.3670034408569336
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,100,0.1603125,0.23217147588729858,44.069032192230225
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,200,0.2688671875,0.2981770932674408,49.4175922870636
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,300,0.31125,0.3270232379436493,54.76937484741211
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,400,0.344453125,0.3433493673801422,60.12219953536987
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,500,0.3698046875,0.36688703298568726,65.47671294212341
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,600,0.3865234375,0.3802083432674408,70.8318223953247
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,700,0.3982421875,0.3887219727039337,76.18669748306274
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,800,0.4183984375,0.3975360691547394,81.54112529754639
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,900,0.4274609375,0.4138621985912323,86.89507937431335
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,1000,0.432734375,0.4136618673801422,92.24878096580505
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,1100,0.4466796875,0.4172676205635071,97.60413265228271
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,1200,0.4536328125,0.42367789149284363,102.95812892913818
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,1300,0.4639453125,0.4298878312110901,108.31225061416626
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,1400,0.4665234375,0.43239182233810425,113.66690516471863
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,1500,0.4791796875,0.44090545177459717,119.0202784538269
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,1600,0.4847265625,0.442307710647583,124.37413263320923
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,1700,0.49109375,0.45002004504203796,129.7290165424347
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,1800,0.4995703125,0.45022034645080566,135.0847029685974
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,1900,0.5059375,0.45002004504203796,140.43559217453003
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,2000,0.5052734375,0.45492789149284363,145.790620803833
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,2100,0.514609375,0.4546274244785309,151.14638662338257
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,2200,0.516953125,0.4557291865348816,156.5020306110382
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,2300,0.5275,0.4635416865348816,161.8592119216919
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,2400,0.5265625,0.46484375,167.2159662246704
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,2500,0.532109375,0.4672476053237915,172.57281303405762
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,2600,0.5405078125,0.46714743971824646,177.9306001663208
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,2700,0.5415234375,0.46905049681663513,183.28545331954956
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,2800,0.5501171875,0.46624600887298584,188.64309310913086
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,2900,0.5425,0.4761618673801422,194.00203442573547
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,3000,0.5556640625,0.4752604365348816,199.3605237007141
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,3100,0.5608984375,0.4759615361690521,204.71862387657166
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,3200,0.5619921875,0.47295674681663513,210.07696866989136
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,3300,0.560859375,0.4776642620563507,215.43700122833252
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,3400,0.5684765625,0.47445914149284363,220.79840540885925
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,3500,0.5690234375,0.47015225887298584,226.15860676765442
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,3600,0.5760546875,0.48127004504203796,231.51803493499756
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,3700,0.573359375,0.4737580120563507,236.8777163028717
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,3800,0.583203125,0.4824719727039337,242.23905181884766
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,3900,0.5773828125,0.481370210647583,247.5960133075714
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,4000,0.5901953125,0.4815705120563507,252.954571723938
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,4100,0.585625,0.4830729365348816,258.31314182281494
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,4200,0.5988671875,0.48227164149284363,263.6705594062805
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,4300,0.588828125,0.48257210850715637,269.02853202819824
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,4400,0.599765625,0.4793669879436493,274.38514614105225
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,4500,0.5971875,0.48667868971824646,279.74287247657776
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,4600,0.609296875,0.48257210850715637,285.1012444496155
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,4700,0.603046875,0.4873798191547394,290.46101212501526
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,4800,0.6158203125,0.48127004504203796,295.81942558288574
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,4900,0.60453125,0.48597756028175354,301.1788499355316
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,5000,0.6164453125,0.4888822138309479,306.535035610199
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,5100,0.6101953125,0.4878806173801422,311.89747858047485
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,5200,0.6179296875,0.4865785241127014,317.25633549690247
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,5300,0.6165625,0.4886818826198578,322.61442708969116
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,5400,0.6233984375,0.48778045177459717,327.9738392829895
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,5500,0.617578125,0.48647835850715637,333.3338830471039
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,5600,0.6265625,0.4888822138309479,338.6915137767792
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,5700,0.6288671875,0.48988381028175354,344.0529239177704
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,5800,0.6253515625,0.48557692766189575,349.4134395122528
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,5900,0.631796875,0.4904847741127014,354.7723984718323
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,6000,0.631875,0.48597756028175354,360.13239884376526
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,6100,0.6381640625,0.489182710647583,365.4932379722595
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,6200,0.630078125,0.49298879504203796,370.8520886898041
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,6300,0.6398046875,0.4914863705635071,376.21116375923157
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,6400,0.6391796875,0.48908254504203796,381.57098150253296
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,6500,0.6448046875,0.48968350887298584,386.92908811569214
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,6600,0.644765625,0.48908254504203796,392.2896604537964
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,6700,0.6411328125,0.4914863705635071,397.64838790893555
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,6800,0.64171875,0.489182710647583,403.0091001987457
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,6900,0.6530078125,0.4869791865348816,408.3673641681671
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,7000,0.6499609375,0.49599358439445496,413.7284471988678
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,7100,0.6468359375,0.4914863705635071,419.0919897556305
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,7200,0.6546875,0.4923878312110901,424.449960231781
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,7300,0.6536328125,0.48828125,429.81291818618774
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,7400,0.6566796875,0.4943910241127014,435.1747226715088
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,7500,0.6624609375,0.4977964758872986,440.538108587265
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,7600,0.6510546875,0.4917868673801422,445.9012131690979
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,7700,0.6665625,0.4977964758872986,451.2652790546417
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,7800,0.652578125,0.4977964758872986,456.62656140327454
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,7900,0.6621875,0.49579328298568726,461.98570919036865
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,8000,0.657734375,0.4958934485912323,467.34969329833984
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,8100,0.6696875,0.49469152092933655,472.7122139930725
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,8200,0.6596875,0.4971955120563507,478.07508158683777
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,8300,0.67015625,0.4956931173801422,483.4376678466797
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,8400,0.667734375,0.49769631028175354,488.80110597610474
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,8500,0.67453125,0.49489182233810425,494.16549944877625
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,8600,0.663515625,0.4947916865348816,499.5298728942871
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,8700,0.680234375,0.49469152092933655,504.8936674594879
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,8800,0.66390625,0.49118590354919434,510.25616574287415
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,8900,0.6778125,0.49749600887298584,515.6223340034485
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,9000,0.673046875,0.49469152092933655,520.9861273765564
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,9100,0.67796875,0.4908854365348816,526.3540709018707
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,9200,0.6723046875,0.49639424681663513,531.7191743850708
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,9300,0.6824609375,0.4980969727039337,537.0826570987701
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,9400,0.67671875,0.4995993673801422,542.4479260444641
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,9500,0.6790234375,0.4908854365348816,547.8143575191498
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,9600,0.681875,0.4949919879436493,553.1808187961578
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,9700,0.6810546875,0.49489182233810425,558.5471260547638
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,9800,0.68265625,0.4923878312110901,563.9135637283325
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,9900,0.6840625,0.4971955120563507,569.2784967422485
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,10000,0.68234375,0.49379006028175354,574.6447856426239
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,10100,0.68484375,0.4973958432674408,580.0094351768494
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,10200,0.68734375,0.49899840354919434,585.3767468929291
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,10300,0.6842578125,0.4958934485912323,590.7419512271881
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,10400,0.6898828125,0.4925881326198578,596.1059424877167
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,10500,0.6930859375,0.49859777092933655,601.470596075058
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,10600,0.6916015625,0.4973958432674408,606.8398778438568
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,10700,0.6898046875,0.49709534645080566,612.2081186771393
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,10800,0.6887109375,0.4954927861690521,617.5753154754639
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,10900,0.694453125,0.4997996985912323,622.9441978931427
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,11000,0.6975390625,0.49619391560554504,628.3137187957764
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,11100,0.692109375,0.49659454822540283,633.6779026985168
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,11200,0.697578125,0.4964943826198578,639.0427005290985
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,11300,0.695546875,0.49709534645080566,644.405424118042
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,11400,0.6996875,0.4962940812110901,649.770112991333
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,11500,0.696796875,0.5001001954078674,655.1341316699982
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,11600,0.70484375,0.4943910241127014,660.4997906684875
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,11700,0.6983203125,0.49749600887298584,665.8669548034668
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,11800,0.7063671875,0.5,671.2363777160645
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,11900,0.692421875,0.4912860691547394,676.6037290096283
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,12000,0.705859375,0.4995993673801422,681.9690840244293
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,12100,0.7004296875,0.49609375,687.3349821567535
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,12200,0.70953125,0.49579328298568726,692.6995062828064
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,12300,0.6996484375,0.49729567766189575,698.0657060146332
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,12400,0.7165234375,0.49619391560554504,703.4320421218872
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,12500,0.6980859375,0.4975961744785309,708.793995141983
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,12600,0.7119140625,0.4971955120563507,714.160658121109
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,12700,0.7056640625,0.49338942766189575,719.5265376567841
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,12800,0.7091015625,0.4936899244785309,724.893180847168
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,12900,0.707890625,0.4971955120563507,730.2604470252991
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,13000,0.7146875,0.500901460647583,735.6271793842316
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,13100,0.706484375,0.4928886294364929,740.9899795055389
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,13200,0.7170703125,0.49839743971824646,746.3531849384308
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,13300,0.7068359375,0.49489182233810425,751.7185084819794
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,13400,0.7116015625,0.49949920177459717,757.083690404892
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,13500,0.7172265625,0.5007011294364929,762.4485487937927
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,13600,0.71296875,0.49449118971824646,767.8142292499542
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,13700,0.71234375,0.4958934485912323,773.1791520118713
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,13800,0.716171875,0.4988982379436493,778.5439035892487
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,13900,0.7180078125,0.49338942766189575,783.9083132743835
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,14000,0.7161328125,0.4995993673801422,789.2735841274261
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,14100,0.715546875,0.4986979365348816,794.6390571594238
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,14200,0.7176171875,0.49619391560554504,800.0020139217377
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,1,14300,0.7211328125,0.4953926205635071,805.3628866672516
