framework,task,norm,optimizer,loss,flags,run,step,train_acc,val_acc,wall_time_s
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,0,0.0,0.11087740212678909,0.3743300437927246
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,100,0.1734375,0.24258814752101898,18.733710289001465
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,200,0.26984375,0.2912660241127014,29.65302586555481
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,300,0.31140625,0.3127003312110901,40.530762672424316
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,400,0.3241796875,0.3227163553237915,51.40683031082153
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,500,0.346328125,0.33603766560554504,62.288421392440796
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,600,0.3605078125,0.34124600887298584,73.17536997795105
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,700,0.3666796875,0.34945914149284363,84.05822801589966
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,800,0.37328125,0.3586738705635071,94.93406558036804
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,900,0.382421875,0.3652844727039337,105.8100221157074
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,1000,0.3819921875,0.36518430709838867,116.6954562664032
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,1100,0.3939453125,0.3662860691547394,127.58053278923035
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,1200,0.3987109375,0.37289664149284363,138.46428298950195
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,1300,0.4101171875,0.37690305709838867,149.34805250167847
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,1400,0.4101953125,0.37770432233810425,160.23666381835938
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,1500,0.4209765625,0.3887219727039337,171.12176275253296
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,1600,0.4192578125,0.3939302861690521,182.0129430294037
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,1700,0.4297265625,0.3973357379436493,192.9063971042633
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,1800,0.4344921875,0.39242789149284363,203.8269500732422
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,1900,0.4367578125,0.40054085850715637,214.7852692604065
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,2000,0.443515625,0.3958333432674408,225.74079394340515
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,2100,0.44375,0.4069511294364929,236.70764708518982
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,2200,0.4462109375,0.39943909645080566,247.66745162010193
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,2300,0.4521484375,0.41175881028175354,258.62046790122986
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,2400,0.452421875,0.40594953298568726,269.5813672542572
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,2500,0.4577734375,0.41526442766189575,280.5457718372345
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,2600,0.4630859375,0.4069511294364929,291.50443863868713
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,2700,0.4548046875,0.4097556173801422,302.4656836986542
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,2800,0.4676171875,0.40675079822540283,313.4270224571228
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,2900,0.4623046875,0.4112580120563507,324.3936746120453
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,3000,0.4753515625,0.4049479365348816,335.3651292324066
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,3100,0.4715234375,0.41356170177459717,346.3335020542145
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,3200,0.468671875,0.40705129504203796,357.3027627468109
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,3300,0.4723046875,0.4045472741127014,368.2700197696686
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,3400,0.4772265625,0.40074118971824646,379.2384488582611
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,3500,0.4688671875,0.4016426205635071,390.20675683021545
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,3600,0.48265625,0.41155850887298584,401.1758668422699
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,3700,0.47453125,0.4094551205635071,412.1458857059479
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,3800,0.487421875,0.41306090354919434,423.11867666244507
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.01+mae=1e-08+mam=rel_row+pa=auto,1,3900,0.47734375,0.40394631028175354,434.0692913532257
