framework,task,norm,optimizer,loss,flags,run,step,train_acc,val_acc,wall_time_s
ptorch,CIFAR10,l2,ProjectionAdam,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+pa=auto,1,3200,0.3831640625,0.2747395932674408,227.78785228729248
ptorch,CIFAR10,l2,ProjectionAdam,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+pa=auto,1,3300,0.3622265625,0.4654447138309479,234.3333501815796
ptorch,CIFAR10,l2,ProjectionAdam,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+pa=auto,1,3400,0.398125,0.39352965354919434,240.87751936912537
ptorch,CIFAR10,l2,ProjectionAdam,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+pa=auto,1,3500,0.4540234375,0.41766828298568726,247.42316913604736
ptorch,CIFAR10,l2,ProjectionAdam,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+pa=auto,1,3600,0.376328125,0.36858975887298584,253.97036337852478
ptorch,CIFAR10,l2,ProjectionAdam,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+pa=auto,1,3700,0.4726953125,0.395432710647583,260.51960015296936
ptorch,CIFAR10,l2,ProjectionAdam,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+pa=auto,1,3800,0.3502734375,0.36909055709838867,267.07136392593384
ptorch,CIFAR10,l2,ProjectionAdam,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+pa=auto,1,3900,0.4551171875,0.414963960647583,273.6158301830292
ptorch,CIFAR10,l2,ProjectionAdam,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+pa=auto,1,4000,0.4225,0.36017629504203796,280.16728711128235
ptorch,CIFAR10,l2,ProjectionAdam,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+pa=auto,1,4100,0.4223046875,0.28655850887298584,286.71834444999695
ptorch,CIFAR10,l2,ProjectionAdam,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+pa=auto,1,4200,0.4531640625,0.4523237347602844,293.2721769809723
ptorch,CIFAR10,l2,ProjectionAdam,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+pa=auto,1,4300,0.427578125,0.2650240361690521,299.8198561668396
ptorch,CIFAR10,l2,ProjectionAdam,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+pa=auto,1,4400,0.4608203125,0.4719551205635071,306.3640236854553
ptorch,CIFAR10,l2,ProjectionAdam,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+pa=auto,1,4500,0.4741796875,0.3439503312110901,312.9133336544037
ptorch,CIFAR10,l2,ProjectionAdam,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+pa=auto,1,4600,0.42796875,0.42157453298568726,319.46108889579773
ptorch,CIFAR10,l2,ProjectionAdam,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+pa=auto,1,4700,0.412109375,0.49949920177459717,326.0098750591278
ptorch,CIFAR10,l2,ProjectionAdam,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+pa=auto,1,4800,0.53359375,0.42377805709838867,332.5596194267273
ptorch,CIFAR10,l2,ProjectionAdam,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+pa=auto,1,4900,0.470859375,0.21173878014087677,339.1096169948578
ptorch,CIFAR10,l2,ProjectionAdam,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+pa=auto,1,5000,0.4375390625,0.49949920177459717,345.3826563358307
