framework,task,norm,optimizer,loss,flags,run,step,train_acc,val_acc,wall_time_s
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,2800,0.21140625,0.2436899095773697,297.5680875778198
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,2900,0.200078125,0.18719951808452606,307.92955803871155
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,3000,0.2051953125,0.1785857379436493,318.2923843860626
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,3100,0.1815234375,0.10016025602817535,328.649738073349
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,3200,0.0981640625,0.10016025602817535,339.00915908813477
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,3300,0.1012109375,0.10016025602817535,349.37313413619995
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,3400,0.1004296875,0.10016025602817535,359.7388861179352
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,3500,0.1003125,0.10016025602817535,370.10638403892517
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,3600,0.0981640625,0.10016025602817535,380.47185802459717
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,3700,0.101015625,0.10016025602817535,390.84381127357483
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,3800,0.1004296875,0.10016025602817535,401.2129578590393
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,3900,0.0994140625,0.10016025602817535,411.5750343799591
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.5+mae=1e-08+pa=auto,1,4000,0.0976953125,0.10016025602817535,421.9401340484619
