framework,task,norm,optimizer,loss,flags,run,step,train_acc,val_acc,wall_time_s
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+sm=rel_floor+qkg=True+pa=auto,1,3500,0.525,0.4562299847602844,278.5249412059784
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+sm=rel_floor+qkg=True+pa=auto,1,3600,0.5383984375,0.47646233439445496,286.04937624931335
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+sm=rel_floor+qkg=True+pa=auto,1,3700,0.531796875,0.4691506326198578,293.6069734096527
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+sm=rel_floor+qkg=True+pa=auto,1,3800,0.541640625,0.46103766560554504,301.17025804519653
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+sm=rel_floor+qkg=True+pa=auto,1,3900,0.5333984375,0.4711538553237915,308.7270929813385
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+sm=rel_floor+qkg=True+pa=auto,1,4000,0.5403515625,0.4505208432674408,316.2572455406189
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+sm=rel_floor+qkg=True+pa=auto,1,4100,0.541875,0.4767628312110901,323.8262209892273
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+sm=rel_floor+qkg=True+pa=auto,1,4200,0.54890625,0.48387420177459717,331.3953251838684
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+sm=rel_floor+qkg=True+pa=auto,1,4300,0.54140625,0.46584534645080566,338.9614586830139
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+sm=rel_floor+qkg=True+pa=auto,1,4400,0.5452734375,0.48858174681663513,346.5236666202545
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+sm=rel_floor+qkg=True+pa=auto,1,4500,0.5457421875,0.4652443826198578,354.05996656417847
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+sm=rel_floor+qkg=True+pa=auto,1,4600,0.5558203125,0.45673078298568726,361.628191947937
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+sm=rel_floor+qkg=True+pa=auto,1,4700,0.5497265625,0.47666266560554504,369.1965365409851
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+sm=rel_floor+qkg=True+pa=auto,1,4800,0.558671875,0.47516027092933655,376.76060819625854
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+sm=rel_floor+qkg=True+pa=auto,1,4900,0.5469140625,0.48277243971824646,384.2898197174072
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+sm=rel_floor+qkg=True+pa=auto,1,5000,0.5568359375,0.48858174681663513,391.57493567466736
